t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.0,-3.999027208839445,-0.7456292792237968,3.8324217404460037,1.0,1.3609002898805158e-09,3.424602309503901e-09,-0.0,2.2648549702353193e-11,-8.948397578478762e-12,6.838973831690964e-12,1.6296398880082009e-06,4.100559469305709e-06,4.1595368212981333e-19,6.719069745031447e-08,-2.6700863742235015e-08,2.0126122990404838e-08,0.0004873346917339951,0.0012263832994705466,9.392067471019675e-16,1.9618788258639628,1.9620522626534413,1.9621211821864866,1.961947745397009,4.022648880663837e-05,-1.5986767465392404e-05,1.2073009258983802e-05,0.012030820784048046,-0.004780753570798879,0.003608846554925549
0.02,-3.9990272087251735,-0.7456292792692065,3.832421740480283,0.9999999999999386,1.294879116504587e-07,3.258475647082932e-07,4.7886722028242873e-20,3.208566745627195e-08,-1.275044514414958e-08,9.625367169974197e-09,3.652233720299776e-05,9.190627986527108e-05,5.462662055992079e-17,6.393130469461994e-06,-2.5405533232714106e-06,1.9178969523636624e-06,0.0034093188642647116,0.008579376937981336,-9.104462209892451e-15,1.9611526547699396,1.9623659618921778,1.962848112389809,1.9616348052675663,0.0009016010160678434,-0.00035828429112427784,0.0002704738655268102,0.08416378705078387,-0.033445457514602595,0.02524807030113152
0.04,-3.9990272052120117,-0.7456292806652921,3.8324217415342017,0.9999999999967689,9.387869055392318e-07,2.3624007283789483e-06,1.4992665226756122e-18,4.65934579807481e-07,-1.851563680155266e-07,1.3977627943972948e-07,0.00013753079569925003,0.0003460880179500145,-5.345115983868028e-16,4.635036798816827e-05,-1.841902519394978e-05,1.3904695173039272e-05,0.006660950948623349,0.016761806514939897,-3.5571069649766316e-14,1.9603465419007406,1.9627170193110621,1.9636590200280541,1.9612885426177153,0.0033951335076665146,-0.0013491811001742349,0.0010185110532745512,0.16443455486125913,-0.06534441876482333,0.049329162976619045
0.06,-3.999027181514357,-0.745629290082432,3.83242174864329,0.99999999996526,3.078258577129716e-06,7.746250110849115e-06,5.386143033603192e-19,2.2969700808062044e-06,-9.12786024542811e-07,6.890709336460077e-07,0.00030195139713615394,0.0007598421103324628,-2.992252618494129e-16,0.00015198213354494783,-6.039571398552823e-05,4.559330246678428e-05,0.009751133608739982,0.02453806614696332,1.7392968468986015e-13,1.9595845063662434,1.9630547129602276,1.9644337314999865,1.960963524906082,0.0074541217642831725,-0.0029621712860361527,0.002236170804081894,0.24072419613219154,-0.09566091252466435,0.07221556685976793
0.08,-3.9990270946166073,-0.7456293246144665,3.832421774711855,0.9999999998117345,7.165977392114358e-06,1.8032745526281652e-05,1.1845865932563747e-17,7.146818070680183e-06,-2.8400523821581203e-06,2.1439828579161713e-06,0.0005265864416265284,0.0013251233398645017,3.635425675390371e-16,0.00035380629537229424,-0.0001405979976887295,0.00010613876888498908,0.012682980278424924,0.031916042815600454,-3.776966924315197e-13,1.9588676020649374,1.9633812121255605,1.9651748563977531,1.9606612463369555,0.01299974439206153,-0.005165926020289646,0.0038998062557027424,0.31311371273545774,-0.12442692431946512,0.09393161803927796
0.1,-3.999026863065202,-0.7456294166299694,3.832421844175244,0.9999999993029802,1.3788351460244403e-05,3.469756441177302e-05,1.4242698845507166e-16,1.723179701151878e-05,-6.847690225963987e-06,5.169387717884888e-06,0.000808300034053679,0.0020340414720997247,-4.779835989184727e-15,0.0006807803876185403,-0.00027053308815361277,0.00020422810997899887,0.015459524721173946,0.038903184852244435,-5.1123843408916334e-14,1.9581968270340235,1.9636985681977666,1.9658848751506315,1.960383133986864,0.019954783603282067,-0.007929755851954212,0.005986251494505268,0.3816808202827815,-0.1516740621987367,0.11449978742916755
0.12,-3.9990263553848338,-0.7456296183754482,3.8324219964748747,0.9999999979751918,2.3500730699385586e-05,5.913824658609765e-05,9.91080497277291e-16,3.5332032100043875e-05,-1.404048001196756e-05,1.059929655156111e-05,0.001144016470598295,0.0028788603216297684,-6.392809809090837e-15,0.001160333575889183,-0.00046110069984450774,0.00034808963711441265,0.018083782232261265,0.045507516315910955,3.123214271870175e-15,1.9575730499758948,1.9640087846522836,1.966566217661469,1.9601304829850816,0.02824363409814623,-0.011223602047749637,0.008472824220007169,0.4465096736794294,-0.17743406743875312,0.13394716447123756
0.14,-3.9990253791059382,-0.7456300063355475,3.832422289349832,0.9999999950274526,3.6828001502420584e-05,9.267574181103182e-05,5.4144997510376155e-15,6.476121421350456e-05,-2.5735223929679307e-05,1.9427781916547815e-05,0.0015307180530868773,0.0038519963523128632,-2.452007665770198e-14,0.0018183991912223973,-0.0007226055798170705,0.0005455028562195707,0.020558606324918734,0.051736381367543154,-3.94503365653694e-12,1.956997111994108,1.9643137412130063,1.967221167202736,1.9599045379820168,0.037792303064776434,-0.015018020604884441,0.011337308869485696,0.5076783438084931,-0.20173732684369838,0.15229622007950638
0.16,-3.999023670390583,-0.7456306853552521,3.8324228019488937,0.9999999892038891,5.426515876070057e-05,0.00013655590144782436,2.3092088086182248e-14,0.0001093369987881232,-4.344896837871204e-05,3.2800092242268875e-05,0.0019654437068449752,0.0049460136012490045,-8.811439297762578e-14,0.0026794464025314824,-0.0010647696868648637,0.0008038075982597093,0.022886744909604833,0.05759709235674936,-7.752485244652664e-12,1.956469779544676,1.9646152384593034,1.9678519129660659,1.9597064540478597,0.048528370211187166,-0.019284172592115567,0.014557944627568986,0.5652649903709062,-0.22461335014156703,0.1695698692572023
0.18,-3.9990208842440165,-0.7456317925289649,3.8324236377666936,0.999999978668258,7.627786053374912e-05,0.00019195096165206015,8.193658813305715e-14,0.0001733520405888811,-6.888746800770562e-05,5.20039512785786e-05,0.0024452867903593327,0.006153624120169966,-2.0141448249187478e-13,0.003766511884606416,-0.0014967440942204036,0.0011299134694553459,0.025070838061445888,0.06309716867400166,-7.921755206722324e-12,1.9559917305809786,1.9649150177477621,1.9684605696702455,1.9595372824998052,0.060380998423426036,-0.023993805164934656,0.018113457844748382,0.6193500379225725,-0.24609068116632216,0.1857885401079784
