t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.0,2.739863538463787,-0.035174779727931475,11.216471570026423,1.0,-2.5144118371562257e-10,-6.34219148663148e-10,0.0,-4.263256414560601e-12,1.6486811915683575e-12,-9.947598300641403e-12,-3.009570211372614e-07,-7.599765305709891e-07,-2.1669271299058124e-19,-1.2443379659998755e-08,4.933276009921883e-09,-2.8990143619012088e-08,-9.000799975767936e-05,-0.00022725056040739567,3.352153738657809e-17,1.9620224277698997,1.9619902896874413,1.9619775606340433,1.9620096987165014,-7.455369654962851e-06,2.952388333810063e-06,-1.7344348179904046e-05,-0.0022293278334473143,0.0008829784126085372,-0.0051883830565202516
0.02,2.739863538442611,-0.035174779719544566,11.21647156997714,0.9999999999999979,-2.3915618963309962e-08,-6.038211611011755e-08,1.5799310863841614e-20,-5.945732794998548e-09,2.354928752001939e-09,-1.3837464507560071e-08,-6.745455255813377e-06,-1.703112659649854e-05,1.081846295760845e-18,-1.184696785117012e-06,4.6922431218288096e-07,-2.7571367411383108e-06,-0.0006296816405436653,-0.0015898556483334256,-6.490933433467194e-16,1.9621563935594748,1.9619315540174658,1.9618425035858629,1.962067343127871,-0.00016707524252979056,6.617287273691375e-05,-0.0003888374067173572,-0.015596457458855184,0.0061771664172649565,-0.03629825329198866
0.04,2.739863537791592,-0.03517477946169627,11.216471568462019,0.9999999999998892,-1.7338869502217032e-07,-4.377762035730514e-07,5.306006420452445e-20,-8.63418225804935e-08,3.419722838238215e-08,-2.009439725725315e-07,-2.5401263268288862e-05,-6.413372629511731e-05,-6.066310086256416e-17,-8.589151612170554e-06,3.4018792643975004e-06,-1.9989592203728535e-05,-0.0012302581425411212,-0.0031061228846925777,6.935624798565651e-15,1.9623026305254447,1.961863358414454,1.961689373639412,1.9621286457504066,-0.000629149177200361,0.0002491853320907289,-0.0014642242973650355,-0.030470737044652196,0.012068702287537647,-0.0709148295641171
0.06,2.7398635334002046,-0.03517477772240924,11.216471558241913,0.9999999999988082,-5.685415119346214e-07,-1.4354661696717025e-06,1.081335152734504e-19,-4.2564907154485354e-07,1.6858587928436641e-07,-9.906159448291874e-07,-5.576979830654097e-05,-0.00014080870972991936,4.330771445678636e-17,-2.8163658072344333e-05,1.1154709933514084e-05,-6.554550679993554e-05,-0.0018010733736046074,-0.004547340398441118,3.6243774492794214e-14,1.9624357915507884,1.9617927005043774,1.9615379902651906,1.9621810813116194,-0.0013813146182428682,0.0005470942657237465,-0.0032147440265362093,-0.04460787295101909,0.017667921292652267,-0.10381526749370096
0.08,2.7398635172972754,-0.03517477134455903,11.216471520765452,0.9999999999935406,-1.323545025922673e-06,-3.341715767664542e-06,2.575238142071537e-18,-1.3243691476816366e-06,5.245397720343714e-07,-3.0822137730979193e-06,-9.72621702006801e-05,-0.00024556999850457216,4.467030650018794e-16,-6.556344356312138e-05,2.5967549499572584e-05,-0.00015258624586067526,-0.002342760816221817,-0.0059151413899528405,-2.468620069951132e-15,1.9625534046663569,1.961716877348654,1.961385560936685,1.9622220882543866,-0.0024089659156345533,0.0009541118797806725,-0.005606398900681597,-0.05802291980216978,0.02298065487904566,-0.1350375811171034
0.1,2.7398634743887396,-0.035174754349882466,11.216471420904117,0.999999999976084,-2.546744400469566e-06,-6.4300910780031074e-06,2.995392625389569e-17,-3.1932050781335874e-06,1.2647241372232276e-06,-7.431568960214463e-06,-0.0001493020701635782,-0.00037696396820210157,1.3039730396941365e-15,-0.00012615461120191185,4.996562968928586e-05,-0.0002936006282538983,-0.0028559403994583145,-0.007210933126823679,1.6005887657060902e-13,1.962653115515596,1.9616333355731015,1.9612294446084393,1.9622492245510086,-0.0036977936268556277,0.001464565024811293,-0.008605907098058196,-0.07072844532274303,0.028012494407425592,-0.1646055736159724
0.12,2.739863380311075,-0.035174717088829084,11.216471201956475,0.9999999999305205,-4.3407830077817656e-06,-1.095977674301037e-05,2.0234411896257997e-16,-6.547336850459828e-06,2.5931811267754235e-06,-1.523766659516923e-05,-0.00021132534752675363,-0.0005335691224023207,7.518709617431e-15,-0.00021501985081329167,8.5161818222379e-05,-0.0005004175562817181,-0.0033412072153473,-0.008436565313229021,4.552424918452803e-13,1.9627327313161624,1.961539620807686,1.9610671027517161,1.9622602132604023,-0.005233776523283495,0.0020728891450549902,-0.012180626285385188,-0.08274114726702919,0.03276870441659696,-0.1925640091826608
0.14,2.7398631993980582,-0.03517464543536137,11.21647078091617,0.9999999998293555,-6.802720994117344e-06,-1.7175914825689968e-05,1.025076653061598e-15,-1.2000814519907976e-05,4.753103810539727e-06,-2.7929595880493707e-05,-0.0002827793408755184,-0.0007139976408070901,2.6468325159597168e-14,-0.0003369645096285012,0.0001334587163004386,-0.0007842209370778619,-0.0037991098182292775,-0.009593631820464158,9.6823100371421e-13,1.9627901669947243,1.9614334225716563,1.960896147308444,1.962252891731959,-0.007003193136512209,0.0027736202778960717,-0.016298649541113264,-0.09407505885405953,0.03725403180387943,-0.21894521751164575
0.16,2.739862882758487,-0.035174520025866816,11.216470043998038,0.9999999996294621,-1.0024144911636662e-05,-2.5309927140720433e-05,4.187061136929185e-15,-2.026106726837895e-05,8.02465026025767e-06,-4.7153779014763586e-05,-0.0003631217602018658,-0.0009168928813506409,7.913013652554889e-14,-0.0004965222766273314,0.0001966505563250065,-0.0011555628987025557,-0.004230135010526787,-0.010683551558642262,3.748977954686687e-12,1.962823447218022,1.9613125648680318,1.9607143334369113,1.962225215788631,-0.00899259466891067,0.0035613830703939975,-0.020928689892230068,-0.10474239253710493,0.04147257676168081,-0.24377566631983427
0.18,2.7398623664625816,-0.035174315541423966,11.21646884241699,0.9999999992677562,-1.40912649609269e-05,-3.557982501287807e-05,1.4448151380832667e-14,-3.212352543968677e-05,1.2722793095443219e-05,-7.47614654628137e-05,-0.0004518193155978062,-0.0011409294109893666,2.2571391951216403e-13,-0.0006979605782220233,0.0002764248401010416,-0.0016243765088574946,-0.004634691843366761,-0.011708093617710316,1.0580834564944314e-11,1.9628307398850053,1.9611749654090784,1.9605195210004052,1.962175295481217,-0.011188803661354996,0.004430876693328756,-0.026040131828608537,-0.11475873584743113,0.04542765399961901,-0.2670928367365377
0.2,2.7398615698348574,-0.035174000032768535,11.21646698841441,0.9999999986567176,-1.9084996350845018e-05,-4.819053587716962e-05,4.382101506933189e-14,-4.846635213162642e-05,1.9195198718013895e-05,-0.00011279648877149384,-0.0005483459238449191,-0.0013848143527314502,5.529552873429142e-13,-0.0009452862803627227,0.0003743636563247055,-0.0021999896127056218,-0.005013088001395733,-0.01266863959440384,2.420305436576975e-11,1.9628102995629908,1.9610186833754548,1.960309725665774,1.9621013418644815,-0.013578926427726401,0.005376856966610166,-0.031603045513861616,-0.12413585714909914,0.049121578332700366,-0.2889256833782383
0.22,2.7398603938512625,-0.03517353428743479,11.216464251526729,0.9999999976798611,-2.5081020745713615e-05,-6.333419381614402e-05,1.193957067565492e-13,-7.024528216881265e-05,2.7820129078898193e-05,-0.00016348328610860108,-0.0006521805413669241,-0.0016472843522026242,1.237969743449634e-12,-0.0012422506756593066,0.0004919446051215859,-0.0028911369831519096,-0.005365514954839905,-0.01356675950080744,4.8450049880717293e-11,1.962760504765951,1.9608418752487822,1.9600830768357762,1.9620017063753057,-0.016150323300934133,0.006394115147079216,-0.03758811750742552,-0.13288738998085137,0.052555534230114276,-0.3093107991958277
0.24,2.7398587196385233,-0.035172871238703655,11.216460355091145,0.9999999961872506,-3.2149824292877004e-05,-8.119044151169797e-05,2.9770094693615055e-13,-9.848856410421547e-05,3.900435753545484e-05,-0.00022921516880103354,-0.0007628046062236819,-0.0019271035595614364,2.5750193447734445e-12,-0.0015923547014295991,0.000630541267046536,-0.0037059734658839716,-0.005692028937612063,-0.014403818884018543,9.090888577650375e-11,1.9626798262343255,1.960642818653731,1.9598378441806517,1.9618748518032048,-0.01889058953707945,0.007477453184412397,-0.04396663477734819,-0.14102501388890687,0.05572940442455376,-0.3282771388057881
0.26,2.7398564070736535,-0.03517195541617166,11.216454972983405,0.9999999939911415,-4.035670861076072e-05,-0.00010192670535322175,6.888149178150524e-13,-0.0001342919996982772,5.3181088966597345e-05,-0.00031254284067472327,-0.0008796991810978534,-0.002223063812489519,5.050433759372801e-12,-0.001998853651485888,0.0007914231514583037,-0.004652085898726455,-0.005992532360891403,-0.015181129817567075,1.6307495013127177e-10,1.9625668339474942,1.960419898017112,1.9595724259257041,1.961719361931351,-0.02178755842408009,0.008621656326368576,-0.050710500687500826,-0.14855996433027485,0.058641601297093615,-0.3458520581034463
0.28,2.7398532934817235,-0.03517072243796306,11.216447726582784,0.9999999908618316,-4.976177109547276e-05,-0.0001256984598563705,1.4952292748894297e-12,-0.00017881407727848853,7.080787312249703e-05,-0.00041616315940018467,-0.0010023417302173568,-0.002533982679095225,9.393576832604722e-12,-0.0024647617102857566,0.000975755058349459,-0.005736504924414021,-0.006266760105177777,-0.015899939224837956,2.805606926356438e-10,1.9624201929984342,1.9601716020939135,1.9592853483158774,1.9615339393498876,-0.024829283962191084,0.009821462407244574,-0.05779219591772744,-0.1555029438549127,0.06128894544654706,-0.36206593279075605
0.3,2.73984919243008,-0.035169098544841675,11.216438181959534,0.9999999865237886,-6.0419851602564466e-05,-0.00015264948041111964,3.0717268826873575e-12,-0.00023327119338389934,9.236449891869558e-05,-0.0005429081292973592,-0.0011302025798374667,-0.0028587015867057018,1.6725561638681292e-11,-0.0029928563005654496,0.0011845958011735824,-0.00696571680336433,-0.006514259703325424,-0.016561340375266173,4.670681433921547e-10,1.9622386536012024,1.9598965264920125,1.9589752709420942,1.9613173982668546,-0.02800402487679321,0.011071528291384247,-0.06518477668748801,-0.16186327833622727,0.06366648458433488,-0.37694558585599225
0.32,2.7398438926172832,-0.03516700017673497,11.216425847280107,0.9999999806521237,-7.238044199566656e-05,-0.00018291206643313157,6.014138675789588e-12,-0.000298932956344089,0.00011835085626590858,-0.0006957341238233994,-0.0012627410921948355,-0.0031960847211390977,2.8620857306607442e-11,-0.0035856819025070763,0.0014188962271094452,-0.00834567424945476,-0.00673438533910426,-0.017166538097322225,7.440922696508388e-10,1.9620210672810754,1.959593352353172,1.9586409662733644,1.9610686815446952,-0.0313002366247872,0.01236639376317461,-0.07286185699229009,-0.16765153709741298,0.06576744704389625,-0.3905194390085853
0.34,2.7398371568552102,-0.03516433359246295,11.216410170425785,0.9999999728694675,-8.568755652934777e-05,-0.0002166072637285755,1.1287360155020072e-11,-0.00037711756695202325,0.0001492847510171924,-0.0008777113281510651,-0.001399401573376037,-0.0035450164813422167,4.726346468252894e-11,-0.004245553917314737,0.0016794964998595452,-0.009881807603306925,-0.006926275413141492,-0.01771632585537159,1.1494366423006081e-09,1.9617663460989827,1.9592608795342374,1.9582813560063592,1.9607868231016128,-0.03470654963422248,0.013700443064756929,-0.08079757130019516,-0.17287442588553859,0.06758303500165042,-0.402812005972919
0.36,2.739828721142826,-0.03516099453376064,11.216390536820303,0.9999999627433176,-0.00010037955976807684,-0.00025384504580956534,2.0403550992429155e-11,-0.00046918726863687255,0.00018569965765935503,-0.0010920133906466845,-0.0015396089734112071,-0.0039043981736119316,7.575168517545331e-11,-0.004974561793602561,0.0019671225855860675,-0.011579034779884978,-0.00708885382863793,-0.018211686923846674,1.7317769198555552e-09,1.9614735032829569,1.9588979822184744,1.9578954664961776,1.9604709883599414,-0.03821174043849851,0.015067864650442075,-0.08896656211732079,-0.17754069325803812,0.06910244876312532,-0.4138527742725273
0.38,2.7398182938303175,-0.03515686793499961,11.21636626746238,0.9999999497838983,-0.00011648895087083404,-0.0002947244903268356,3.566669854314251e-11,-0.0005765438602090001,0.00022814239366147904,-0.0013419072818265931,-0.0016827643778231523,-0.004273147527125271,1.1812256937359564e-10,-0.005774572131578282,0.002282381923943144,-0.013441771731237395,-0.0072208109627118836,-0.018653330090497022,2.5459267738167557e-09,1.9611416169756637,1.9585036383234737,1.9574824608564005,1.9601204406836343,-0.04180473078818636,0.01646260916476905,-0.09734392492077859,-0.18165660087277047,0.07031271606616762,-0.42366021801854004
