t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.0,4.266824082534425,0.7441820266739629,6.743860277917402,1.0,4.998832930492347e-09,-1.865084145223316e-10,0.0,-1.4210854715202004e-12,-3.2795988147427124e-11,-3.730349362740526e-12,5.983479684440114e-06,-2.2399117448332238e-07,3.7251498753821134e-18,-3.659295089164516e-09,-9.807710199538633e-08,-1.0089706847793423e-08,0.0017894849050238003,-6.699816998286932e-05,-3.6084053369862995e-15,1.9618781997769748,1.9618687248049096,1.9621217961871447,1.9621312711592085,-2.19735341033811e-06,-5.8697935401141876e-05,-6.084022174945858e-06,-0.0006572520305780927,-0.017554846465372975,-0.0018177459537582763
0.02,4.266824082528181,0.7441820265072194,6.743860277900136,0.9999999999998869,4.7547608773048334e-07,-1.780159613409975e-08,-6.620374776959153e-19,-1.7529089291201672e-09,-4.68192928870792e-08,-4.8475001790393435e-09,0.00013410908715882198,-5.0213327861928396e-06,-7.978488038248409e-17,-3.4926728176287725e-07,-9.328839922773113e-06,-9.658762678554922e-07,0.012518943376908925,-0.00046876111111865225,4.032060515680877e-14,1.9611477302661626,1.9610814374340864,1.9628518833850979,1.9629181762171921,-4.9259263334988646e-05,-0.001315609843288712,-0.0001362208124078279,-0.004598543767997398,-0.12281076156028803,-0.012716583341898513
0.04,4.266824082336245,0.7441820213808323,6.743860277369355,0.9999999999940501,3.44720664325703e-06,-1.2906889444336702e-07,-2.5314168430707866e-18,-2.545581523349938e-08,-6.798890228587595e-07,-7.039524518859253e-08,0.0005050114990588656,-1.8908631496805866e-05,2.4258038804795625e-15,-2.532329901328012e-06,-6.763414606147933e-05,-7.00283386834144e-06,0.02445911137678324,-0.0009157145031546233,-5.5172015766452286e-14,1.9603338299217774,1.9602043283348025,1.963663369038079,1.9637928706250278,-0.00018549339841911205,-0.004954155419234496,-0.0005129550117999315,-0.008983125354689037,-0.2399429765986838,-0.024842528034696443
0.06,4.266824081041546,0.744181986801357,6.743860273789014,0.9999999999360275,1.1303359738968125e-05,-4.2321348061250997e-07,-6.460911269985899e-18,-1.25492771729796e-07,-3.351724919831156e-06,-3.470359999369066e-07,0.0011087731669470976,-4.1514073979055516e-05,1.4890880282137567e-15,-8.303429055445122e-06,-0.0002217713990226855,-2.296212997521252e-05,0.03580717969887139,-0.0013405770885705087,-7.58938682317509e-13,1.959558251233127,1.9593686650029456,1.964432564919168,1.964622151148999,-0.0004072511217145802,-0.01087701284596676,-0.001126195137146624,-0.013150902589131874,-0.35126419550834953,-0.03636850820498694
0.08,4.2668240762939655,0.7441818600006802,6.743860260660137,0.9999999996533092,2.631370477700149e-05,-9.852184111880484e-07,-1.2600632115893152e-17,-3.904599310544654e-07,-1.0428594388045553e-05,-1.079771205780844e-06,0.0019336759528479142,-7.239938029324544e-05,-8.54601627491856e-16,-1.9329879918927872e-05,-0.0005162720750906402,-5.345448528260022e-05,0.046575552041885945,-0.001743884157576794,1.38048931233565e-12,1.9588192341863093,1.958572611723943,1.9651593894608892,1.9654060119238925,-0.0007102300969563657,-0.018969152137948697,-0.00196404936758654,-0.017107026906160172,-0.45689343419752504,-0.04730713598632974
0.1,4.266824063643363,0.744181522122239,6.743860225676394,0.9999999987163999,5.063206881876768e-05,-1.8957321342878563e-06,-7.97580994459771e-17,-9.414439006150133e-07,-2.5144536686116936e-05,-2.6034504330141317e-06,0.0029682493810843347,-0.00011113564772864483,3.0092056280796608e-15,-3.719387464684587e-05,-0.0009933907785253382,-0.00010285501339524217,0.05677655804035499,-0.002125793559515837,-1.9898401734127725e-12,1.9581150464549952,1.9578144138462696,1.965843831687282,1.96614446429509,-0.001090217693899831,-0.029117911859444234,-0.0030148434859711415,-0.02085291939124545,-0.5569482430800576,-0.05766498389903063
0.12,4.266824035906682,0.7441807813180039,6.7438601489739955,0.9999999962710375,8.629880973379329e-05,-3.2311475828268108e-06,-5.32632392266246e-16,-1.9303362464029306e-06,-5.155629788644589e-05,-5.338103381546944e-06,0.004201270425277089,-0.00015730213292923411,-5.226967916954479e-14,-6.339398339605395e-05,-0.0016931524082774985,-0.00017530740414883894,0.06642264828056262,-0.0024870900168062647,1.399421897008121e-12,1.957444041102659,1.957092313459721,1.9664858944641082,1.9668376221076926,-0.001543078553822852,-0.0412129840254849,-0.0042671173261510376,-0.02439612956095516,-0.6515467942946884,-0.06745874969737997
0.14,4.266823982568446,0.7441793567373376,6.743860001474048,0.9999999908418045,0.0001352432977214082,-5.063716555336936e-06,-2.838241563196044e-15,-3.5381818364044193e-06,-9.449920795878697e-05,-9.784362120512924e-06,0.005621764344069526,-0.00021049063459656014,-8.813490689485277e-14,-9.934733924410466e-05,-0.002653399263641276,-0.0002747291549809461,0.07552618629546774,-0.002828143305196257,1.3365229637237791e-11,1.9568045981212283,1.9564046382624578,1.9670856539567103,1.9674856138216485,-0.0020647972220899646,-0.05514641265857989,-0.0057097011563200795,-0.02774012131112613,-0.7408060054281407,-0.07669784807262658
0.16,4.266823889213873,0.7441768633889058,6.74385974331546,0.9999999801146285,0.00019928639244911174,-7.461641766886294e-06,-1.1663015054266366e-14,-5.9735674184935306e-06,-0.00015954399759099402,-1.6518981471591587e-05,0.007219003924480673,-0.0002702997236879592,-1.9856919854515992e-13,-0.00014639137901895083,-0.003909837904547686,-0.00040481577201489927,0.08409955974641405,-0.0031493150940953207,4.7842854293526565e-12,1.9561951462057743,1.9557497657950527,1.9676432395922474,1.9680886200051766,-0.0026514213047335033,-0.07081257991092826,-0.0073315762350034674,-0.030888269719753225,-0.8248427829649074,-0.0853910719911255
0.18,4.2668237369938655,0.7441727978568843,6.743859322376653,0.9999999607049588,0.0002801429243717194,-1.0489174519460112e-05,-4.031386923329069e-14,-9.471046080733458e-06,-0.00025295455176044257,-2.619043915075281e-05,0.008982510724088707,-0.0003363403704903103,-5.891265388822252e-13,-0.0002057856907100586,-0.005496085996314903,-0.0005690448290351924,0.09215523733156396,-0.0034513296335051563,-1.6640564204908806e-11,1.9556141859406448,1.9551260942192137,1.9681588128708547,1.9686469045846067,-0.0032991165355156227,-0.08810821472415853,-0.009121939648082389,-0.0338475025785101,-0.903774721727757,-0.09354987895449085
