# header
0.000000000000000000e+00,2.290702410688804846e+01,-4.158771532141742888e+00,4.070023555889065392e+00,4.460603890635803093e-01,5.942915304918596764e-01,5.636121941125098456e-01,3.608171292244494732e-01
2.000000000000000042e-02,2.281126306427329453e+01,-4.257515136220097141e+00,4.082587095762109541e+00,4.460603890635803093e-01,5.942915304918596764e-01,5.636121941125098456e-01,3.608171292244494732e-01
4.000000000000000083e-02,2.271550202165854060e+01,-4.356258740298452281e+00,4.095150635635152803e+00,4.460603890635803093e-01,5.942915304918596764e-01,5.636121941125098456e-01,3.608171292244494732e-01
5.999999999999999778e-02,2.261974097904379022e+01,-4.455002344376807422e+00,4.107714175508196952e+00,4.460603890635803093e-01,5.942915304918596764e-01,5.636121941125098456e-01,3.608171292244494732e-01
8.000000000000000167e-02,2.252397993642903629e+01,-4.553745948455162562e+00,4.120277715381241102e+00,4.460603890635803093e-01,5.942915304918596764e-01,5.636121941125098456e-01,3.608171292244494732e-01
1.000000000000000056e-01,2.242821889381428235e+01,-4.652489552533516814e+00,4.132841255254285251e+00,4.460603890635803093e-01,5.942915304918596764e-01,5.636121941125098456e-01,3.608171292244494732e-01
1.199999999999999956e-01,2.233245785119952842e+01,-4.751233156611871955e+00,4.145404795127329400e+00,4.460603890635803093e-01,5.942915304918596764e-01,5.636121941125098456e-01,3.608171292244494732e-01
1.400000000000000133e-01,2.223669680858477449e+01,-4.849976760690227096e+00,4.157968335000373550e+00,4.460603890635803093e-01,5.942915304918596764e-01,5.636121941125098456e-01,3.608171292244494732e-01
1.600000000000000033e-01,2.214093576597002055e+01,-4.948720364768582236e+00,4.170531874873416811e+00,4.460603890635803093e-01,5.942915304918596764e-01,5.636121941125098456e-01,3.608171292244494732e-01
1.799999999999999933e-01,2.204517472335526662e+01,-5.047463968846936488e+00,4.183095414746460960e+00,4.460603890635803093e-01,5.942915304918596764e-01,5.636121941125098456e-01,3.608171292244494732e-01
2.000000000000000111e-01,2.194941368074051624e+01,-5.146207572925291629e+00,4.195658954619505110e+00,4.460603890635803093e-01,5.942915304918596764e-01,5.636121941125098456e-01,3.608171292244494732e-01
2.200000000000000011e-01,2.185365263812576231e+01,-5.244951177003646769e+00,4.208222494492549259e+00,4.460603890635803093e-01,5.942915304918596764e-01,5.636121941125098456e-01,3.608171292244494732e-01
2.399999999999999911e-01,2.175789159551100838e+01,-5.343694781082001910e+00,4.220786034365593409e+00,4.460603890635803093e-01,5.942915304918596764e-01,5.636121941125098456e-01,3.608171292244494732e-01
2.600000000000000089e-01,2.166213055289625444e+01,-5.442438385160356162e+00,4.233349574238637558e+00,4.460603890635803093e-01,5.942915304918596764e-01,5.636121941125098456e-01,3.608171292244494732e-01
2.800000000000000266e-01,2.156636951028150051e+01,-5.541181989238712191e+00,4.245913114111681708e+00,4.460603890635803093e-01,5.942915304918596764e-01,5.636121941125098456e-01,3.608171292244494732e-01
2.999999999999999889e-01,2.147060846766674658e+01,-5.639925593317066443e+00,4.258476653984724969e+00,4.460603890635803093e-01,5.942915304918596764e-01,5.636121941125098456e-01,3.608171292244494732e-01
3.200000000000000067e-01,2.137484742505199620e+01,-5.738669197395421584e+00,4.271040193857769118e+00,4.460603890635803093e-01,5.942915304918596764e-01,5.636121941125098456e-01,3.608171292244494732e-01
3.400000000000000244e-01,2.127908638243724226e+01,-5.837412801473776724e+00,4.283603733730813268e+00,4.460603890635803093e-01,5.942915304918596764e-01,5.636121941125098456e-01,3.608171292244494732e-01
3.599999999999999867e-01,2.118332533982248833e+01,-5.936156405552130977e+00,4.296167273603857417e+00,4.460603890635803093e-01,5.942915304918596764e-01,5.636121941125098456e-01,3.608171292244494732e-01
3.800000000000000044e-01,2.108756429720773440e+01,-6.034900009630487006e+00,4.308730813476901567e+00,4.460603890635803093e-01,5.942915304918596764e-01,5.636121941125098456e-01,3.608171292244494732e-01
4.000000000000000222e-01,2.099180325459298047e+01,-6.133643613708841258e+00,4.321294353349945716e+00,4.460603890635803093e-01,5.942915304918596764e-01,5.636121941125098456e-01,3.608171292244494732e-01
4.199999999999999845e-01,2.089604221197822653e+01,-6.232387217787196398e+00,4.333857893222988977e+00,4.460603890635803093e-01,5.942915304918596764e-01,5.636121941125098456e-01,3.608171292244494732e-01
4.400000000000000022e-01,2.080028116936347260e+01,-6.331130821865551539e+00,4.346421433096033127e+00,4.460603890635803093e-01,5.942915304918596764e-01,5.636121941125098456e-01,3.608171292244494732e-01
4.600000000000000200e-01,2.070452012674872222e+01,-6.429874425943905791e+00,4.358984972969077276e+00,4.460603890635803093e-01,5.942915304918596764e-01,5.636121941125098456e-01,3.608171292244494732e-01
4.799999999999999822e-01,2.060875908413396829e+01,-6.528618030022261820e+00,4.371548512842121426e+00,4.460603890635803093e-01,5.942915304918596764e-01,5.636121941125098456e-01,3.608171292244494732e-01
5.000000000000000000e-01,2.051299804151921435e+01,-6.627361634100616072e+00,4.384112052715165575e+00,4.460603890635803093e-01,5.942915304918596764e-01,5.636121941125098456e-01,3.608171292244494732e-01
5.200000000000000178e-01,2.041723699890446042e+01,-6.726105238178970325e+00,4.396675592588209724e+00,4.460603890635803093e-01,5.942915304918596764e-01,5.636121941125098456e-01,3.608171292244494732e-01
5.400000000000000355e-01,2.032147595628970649e+01,-6.824848842257325465e+00,4.409239132461252986e+00,4.460603890635803093e-01,5.942915304918596764e-01,5.636121941125098456e-01,3.608171292244494732e-01
5.600000000000000533e-01,2.022571491367495611e+01,-6.923592446335680606e+00,4.421802672334297135e+00,4.460603890635803093e-01,5.942915304918596764e-01,5.636121941125098456e-01,3.608171292244494732e-01
5.799999999999999600e-01,2.012995387106020218e+01,-7.022336050414034858e+00,4.434366212207341285e+00,4.460603890635803093e-01,5.942915304918596764e-01,5.636121941125098456e-01,3.608171292244494732e-01
5.999999999999999778e-01,2.003419282844544824e+01,-7.121079654492389110e+00,4.446929752080385434e+00,4.460603890635803093e-01,5.942915304918596764e-01,5.636121941125098456e-01,3.608171292244494732e-01
