t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.0,-7.21236988249122,-0.553528955534965,7.823883282853494,1.0,-9.243936451392838e-10,2.49885059802588e-10,0.0,1.9539925233402755e-12,6.0396132539608516e-12,1.9539925233402755e-12,-1.1059224626971844e-06,3.0112960384357233e-07,2.0087914281970006e-18,4.902744876744691e-09,1.8136603330276557e-08,6.838973831690964e-09,-0.00033078081552714,9.004915810168827e-05,-1.054932085837362e-15,1.9620170236665362,1.962029758540603,1.9619829790690537,1.9619702441949864,2.9540814239226165e-06,1.084909939663703e-05,4.0678571622265736e-06,0.0008833822562337446,0.0032449598563744075,0.0012169820706731116
0.02,-7.21236988248283,-0.5535289555041429,7.8238832828650535,0.9999999999999959,-8.789004735180958e-08,2.392332408312665e-08,-1.1856867616407947e-19,2.355715622570642e-09,8.654388317097528e-09,3.2462033061619877e-09,-2.4789533475030464e-05,6.747891501779982e-06,-2.85385530516226e-17,4.693756494589252e-07,1.7244028427398916e-06,6.468159341466162e-07,-0.0023140739370411793,0.0006299454995052949,7.286628028856213e-15,1.9621192152270759,1.9622083029739732,1.9618810434993617,1.9617919557524672,6.619682579867003e-05,0.00024318536073764108,9.121148281110436e-05,0.006179767808589531,0.02270107435364821,0.00851390069556146
0.04,-7.212369882224891,-0.553528954556549,7.8238832832204785,0.999999999999782,-6.372026939044565e-07,1.734522897270081e-07,-2.3849661854751197e-19,3.4209435284537903e-08,1.2567500373705798e-07,4.7138026815218836e-08,-9.334924683657465e-05,2.5410478549641373e-05,5.791466327572802e-16,3.403135551138803e-06,1.2501922830310264e-05,4.689164612159402e-06,-0.004521151714629821,0.0012305631090073976,-5.982108566569876e-14,1.9622336175863542,1.9624076454901516,1.9617682580829279,1.9615942301791023,0.00024927704345145685,0.0009157570257656289,0.00034347635846643243,0.012071854627038192,0.044352610473197274,0.016636558797245016
0.06,-7.21236988048498,-0.5535289481646599,7.823883285617935,0.9999999999976555,-2.089376306298607e-06,5.687429373623491e-07,1.0328065898030467e-19,1.6864643015424008e-07,6.195540414033474e-07,2.3238104773781743e-07,-0.00020495100810264736,5.5788653129928316e-05,-2.0621389822373663e-16,1.1158753920881281e-05,4.099362738152479e-05,1.5375798412264885e-05,-0.00661869217229319,0.0018014937580499322,-3.1536485254921313e-13,1.9623437025446213,1.962598472235066,1.9616624478116151,1.9614076781210261,0.0005472884367918596,0.002010575816946414,0.000754126538993205,0.017672796559509152,0.06492989479411904,0.024354473993071224
0.08,-7.212369874104839,-0.5535289247260209,7.823883294409256,0.9999999999872946,-4.863946790064673e-06,1.3239957678525536e-06,-1.3252710830569958e-18,5.247282608422665e-07,1.9276872875728657e-06,7.23033455329869e-07,-0.00035742619617654413,9.729338830830548e-05,1.0104802822769174e-16,2.597689174876905e-05,9.543098422604146e-05,3.579411433918267e-05,-0.008608908128756622,0.00234338921263729,6.86160654740639e-14,1.962450198013897,1.9627816032945564,1.9615641198312488,1.9612327145506216,0.0009544551815565683,0.003506376855533233,0.0013151693067925407,0.02298907730846622,0.0844549652434523,0.031676794520762996
0.1,-7.212369857104051,-0.5535288622704385,7.82388331783499,0.9999999999529596,-9.358983504978395e-06,2.5475743335896606e-06,-5.615229129328398e-18,1.2651797831608746e-06,4.64787438536618e-06,1.7433174903658255e-06,-0.0005486499971835237,0.0001493460401109759,9.447400078745457e-16,4.9983759353722235e-05,0.0001836245455688612,6.887368009245165e-05,-0.010493975822093002,0.0028564550392345812,-7.882365675856519e-13,1.9625538293789866,1.9629577931244837,1.9614737208315838,1.9610697570857225,0.001465105370357378,0.005382332579628724,0.0020188037908042133,0.02802282850211668,0.10294959329470998,0.038615155517618405
0.12,-7.21236981982953,-0.553528725335542,7.823883369196348,0.9999999998633475,-1.5951523577283373e-05,4.342104303312464e-06,-2.6561399841960174e-17,2.5941215398006534e-06,9.529987632372894e-06,3.57449732035775e-06,-0.000776540343538064,0.00021137911694096766,-1.1013360248400836e-14,8.519310590315854e-05,0.00031297263780594164,0.00011738976901654041,-0.01227598270627184,0.0033417187096917165,9.35680127864891e-13,1.9626552268918467,1.9631278172841509,1.9613917311604676,1.9609191407685953,0.002073679006286966,0.007618043973423028,0.0028574040911166776,0.03278426419228708,0.12043475106082724,0.04517470841847171
0.14,-7.212369748149925,-0.5535284620072428,7.82388346796536,0.9999999996643987,-2.4997995807422515e-05,6.804616039148282e-06,-1.9481647080254917e-16,4.7548482484671695e-06,1.746781256306562e-05,6.55182512687702e-06,-0.00103905786667605,0.0002828403193136964,-2.1754115147363565e-15,0.00013350907046572047,0.0004904698758245729,0.00018396653089780557,-0.0139570572444818,0.003799481927443043,5.7648788873322945e-12,1.9627550449780722,1.9632923728665805,1.9613185469006538,1.9607812190148057,0.002774767970947778,0.01019354134434991,0.003823474870046084,0.037276493003446376,0.13693186584617933,0.05136442382536188
0.16,-7.2123696226939265,-0.5535280011216747,7.823883640834629,0.9999999992713378,-3.683464293147118e-05,1.0026649306209296e-05,-7.867404121442206e-16,8.027657916187536e-06,2.9491059372332984e-05,1.1061551941082826e-05,-0.0013342045390544463,0.00036318346150807676,6.3994427869407446e-15,0.00019672829587591423,0.0007227156662015233,0.00027108049138746537,-0.015539248403934535,0.004230108776067748,5.0317252952111704e-12,1.9628538987484216,1.9634521264697262,1.9612545448843717,1.96065631716539,0.003563027206610059,0.013089271888588883,0.004909765927152421,0.0415032452849573,0.15246162110571504,0.057196114511270935
0.18,-7.212369418131577,-0.5535272496252238,7.823883922708056,0.9999999985601975,-5.1777931547216815e-05,1.4094357782164792e-05,-2.562437350726544e-15,1.2727722875638392e-05,4.6757541649622425e-05,1.753801699422297e-05,-0.0016600231305909428,0.0004518771475961474,-3.732916625319281e-14,0.0002765420425987486,0.0010159224828054647,0.0003810644777502148,-0.017024610992288112,0.004634614629231296,2.868246851227301e-12,1.9629523292399478,1.9636077627271136,1.9612001191505093,1.9605446856646678,0.004433259981340143,0.016286094917106197,0.006109170946899667,0.04547464627080444,0.16704477800999484,0.06267724117492435
0.2,-7.212369102497664,-0.5535260900893321,7.823884357634046,0.9999999973590569,-7.012495884514271e-05,1.9088648307510643e-05,-7.671947095902647e-15,1.9203011536461645e-05,7.054552011442894e-05,2.6460806523687097e-05,-0.002014596558139013,0.0005484012327754629,-1.1941535913225011e-13,0.000374538986491757,0.0013759240879984702,0.0005161112159868253,-0.018415101740187814,0.005013308472714821,-6.4829144722432345e-12,1.9630508928611075,1.9637598817430584,1.9611555930812092,1.9604466041962656,0.005380383250042087,0.019765275749428213,0.0074147887829667525,0.049193893403298716,0.18070114293777806,0.06781943895362019
0.22,-7.212368636556218,-0.5535243783767937,7.823884999682718,0.9999999954391988,-9.215384691129917e-05,2.5085274826415512e-05,-2.1064056036710052e-14,2.783225321323357e-05,0.00010224620857757216,3.835199615664919e-05,-0.002396046763435643,0.0006522491766282957,-2.619536009571899e-13,0.0004922071283885998,0.0018081835129191148,0.0006782775940905594,-0.019712660917427974,0.005366924935351299,-6.668449907657507e-12,1.9631500880346353,1.9639090858362778,1.9611212945958278,1.9603622967911072,0.00639945074709658,0.023508474722433448,0.008819913688284942,0.052668358563323636,0.1934503557343703,0.07263292189918502
0.24,-7.212367973205237,-0.5535219414563466,7.8238859137687555,0.999999992506374,-0.00011812413033473436,3.215496584974677e-05,-5.255199609466477e-14,3.902295340196815e-05,0.00014335643809815224,5.377347456203552e-05,-0.00280253414461515,0.0007629226163528054,-5.032732115296174e-13,0.0006309363609346974,0.0023178009045388137,0.0008694890052396431,-0.020919190733643043,0.005696045147111342,-7.657870167304198e-12,1.9632503955646456,1.9640559379927722,1.9610975176696,1.96029197523794,0.007485599695655765,0.027497741417192856,0.010318092158456693,0.05590390372844922,0.20531166766701858,0.07712825933481327
0.26,-7.212367056920672,-0.553518575362421,7.823887176421678,0.9999999881923382,-0.00014827713478186513,4.036353479647224e-05,-1.2156964393069322e-13,5.320945213327377e-05,0.0001954714761942533,7.332436045004442e-05,-0.0032322564869806786,0.0008799349081808365,-1.0032415417380475e-12,0.0007920206979150635,0.002909521189531361,0.001091544046261106,-0.02203648830966581,0.0060011422384728215,-1.6548866188915374e-11,1.9633522716825693,1.9642009613530869,1.9610845312934453,1.9602358416152887,0.008634085446601603,0.03171550377878418,0.01190312293175566,0.058905325062141856,0.2163032752910965,0.08131832984759058
0.28,-7.212365823238775,-0.5535140432969868,7.823888876505403,0.9999999820468098,-0.00018283634275487613,4.977199770477399e-05,-2.642669953445931e-13,7.085102904369478e-05,0.0002602779971772051,9.76385179818351e-05,-0.003683447220119878,0.0010028128622895957,-1.681686378019367e-12,0.0009766606456906857,0.0035877414772400584,0.0013461195624842048,-0.02306636057617722,0.006282617726699306,-4.543843810108348e-11,1.9634561546719755,1.9643446509811189,1.9610825749954626,1.960194078665347,0.00984029835393585,0.03614455046374587,0.013569056989126693,0.061676708185132156,0.22644344177535913,0.0852201864631752
0.3,-7.212364198275853,-0.5535080738705274,7.823891115889154,0.9999999735299826,-0.00022200775120078447,6.043668160142001e-05,-5.430355472401975e-13,9.243005649750557e-05,0.00033954719830253666,0.00012738217858299095,-0.004154375328668463,0.001131093320875494,-2.955480909154318e-12,0.0011859653881174381,0.004356518290560274,0.0016347763676094473,-0.024010560593392717,0.006541227193420686,-9.617316384876027e-11,1.9635624314669475,1.9644875006659013,1.9610918946449587,1.960166825401616,0.01109973002400011,0.04076802928576484,0.015310223311360005,0.06422560261398758,0.23574986407481902,0.08884777358275642
0.32,-7.212362098284519,-0.553500359479253,7.82389401007193,0.9999999620057045,-0.00026598021859882385,7.240934347569937e-05,-1.0627901851410815e-12,0.00011845019756151487,0.00043512805861789516,0.0001632516760885494,-0.0046433438116716816,0.0012643258036952884,-5.0464237008845775e-12,0.0014209551757460304,0.00521957457588762,0.0019589653010854136,-0.024870704292591708,0.006777790698863652,-1.3199651356340725e-10,1.9636714535036193,1.9646299778260814,1.9611127291249058,1.9601542047415224,0.01240799907265,0.04556943133948721,0.017121285722510038,0.06656017959016935,0.2442388513657079,0.09221281516147428
0.34,-7.212359429245513,-0.5534905548157598,7.823897688762955,0.9999999467354281,-0.00031492579585539805,8.573729671237384e-05,-1.994246532028985e-12,0.00014943465238559384,0.0005489407346681574,0.00020597130925281704,-0.005148688491605073,0.0014020712634028585,-8.176352811288203e-12,0.0016825638571305035,0.006180306378889,0.002320033249958442,-0.025648452353033233,0.006992622397835311,-1.765156835708075e-10,1.9637835911766603,1.964772497279077,1.9611452584026559,1.9601563522187695,0.013760838690757282,0.050532578454998145,0.018997224238148647,0.06868363655598841,0.25192711250454636,0.09533769329550523
0.36,-7.212356086494128,-0.5534782755104439,7.823902296420656,0.9999999268730194,-0.0003690000513200523,0.00010046351601862998,-3.6030190132229005e-12,0.00018592445005793934,0.0006829700885613299,0.00025629133810767257,-0.005668776552220829,0.0015439013839742967,-1.3242029945560497e-11,0.001971640983811085,0.007241789388157116,0.0027192307250345493,-0.02634533680738512,0.007186463136970764,-2.561926676104968e-10,1.9638991571835684,1.9649154764878172,1.9611896832851066,1.9601733638626153,0.0151540895387825,0.055641607987766406,0.020933399014211318,0.07060334539232827,0.258830046284686,0.09823928337482357
0.38,-7.212351954380316,-0.5534630969010723,7.823907992753041,0.9999999014604982,-0.0004283423784499688,0.00011662675797485006,-6.293396832719835e-12,0.000228476788333154,0.0008392593430661677,0.00031498612651503777,-0.006202005397009308,0.0016893991470560248,-2.0945517206213832e-11,0.0022889542172777055,0.008406785120262938,0.003157719179469609,-0.026962834142188995,0.007359919083707611,-3.858770826664272e-10,1.964018452884522,1.9650593025340701,1.9612461820507237,1.9602053322230784,0.0165837050758455,0.060880960717213384,0.022925566334208725,0.07232534571244287,0.26496246308127525,0.10093819113876634
0.4,-7.212346905961564,-0.553444552928028,7.823914953182479,0.9999998694247747,-0.0004930762936837823,0.00013426169221745287,-1.0669124158969126e-11,0.00027766341856860777,0.0010199038580682718,0.0003828524436144676,-0.006746802130415994,0.0018381631991693254,-3.1681842758382196e-11,0.002635191940214554,0.009677746894976025,0.0036365791178383233,-0.027502351561929997,0.007513181095277887,-6.201174841625417e-10,1.9641417888285784,1.9652043129455963,1.9613148932310878,1.9602523688278635,0.018045794192289577,0.06623537485150877,0.024969877721048306,0.07385159150885556,0.27033845162449666,0.10345821976898151
