t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.0,2.616671539906258,1.914969492968122,4.225139929262351,1.0,7.349427426291588e-10,5.7944361599342365e-11,-0.0,2.6645352591003757e-13,-4.884981308350689e-12,7.460698725481052e-12,8.801205217092016e-07,6.772247198857187e-08,1.2258824600124426e-18,1.1368683772161603e-09,-1.4419576643831533e-08,2.275513111271721e-08,0.0002632122479683918,2.0352955884000653e-05,-2.123471477532718e-17,1.961979953463171,1.9619828318057957,1.9620200556388818,1.9620171772962567,6.643574579356937e-07,-8.633982417904917e-06,1.361222246032412e-05,0.00019966250874858815,-0.002582112301752204,0.004070699333169614
0.02,2.6166715399081535,1.9149694929435959,4.225139929301017,0.9999999999999976,6.993622622080075e-08,5.405347646142532e-09,-7.042677730955676e-20,5.322853269262851e-10,-6.8865135816054135e-09,1.0857181820256301e-08,1.9725789748740235e-05,1.5242528138081294e-06,2.460529840950463e-18,1.0605294420429345e-07,-1.3721490610407727e-06,2.163318413295201e-06,0.0018413991986221527,0.0001422713263212177,5.2303834775890255e-15,1.9618601659757198,1.9618802861796427,1.9621406993516841,1.9621205791477636,1.4952927784861458e-05,-0.00019351009683532538,0.000305080405382796,0.0013956835687167768,-0.01806415017568952,0.028478641667106785
0.04,2.616671539966427,1.9149694921895686,4.225139930489797,0.9999999999998707,5.070403081568856e-07,3.918458563012793e-08,-2.5142974162386295e-19,7.728528927941625e-09,-1.0000320571634802e-07,1.5766223881996666e-07,7.428064372625454e-05,5.740275240951415e-06,2.525398121831885e-16,7.688027992003299e-07,-9.948146750815567e-06,1.568393415141145e-05,0.0035975742884002105,0.00027806720812589516,-5.239909142244041e-15,1.9617290875494815,1.9617684121911791,1.96227718602621,1.96223786138451,5.631228816582734e-05,-0.0007286955483465363,0.0011488356932431998,0.0027278623804249946,-0.03529250225398073,0.055641891094637685
0.06,2.6166715403595,1.9149694871033576,4.225139938508569,0.9999999999986097,1.662571426868955e-06,1.28486421670641e-07,-3.751704187957735e-19,3.809987880742938e-08,-4.929970875977574e-07,7.772446686260537e-07,0.00016308422412254127,1.2603442951122009e-05,1.4845059244238046e-17,2.5209168086348654e-06,-3.26198223987717e-05,5.142740455710282e-05,0.005266567844183423,0.0004070617230588319,-6.028265972362421e-14,1.9616090992977355,1.9616666665186697,1.9624114716859242,1.9623539044649623,0.00012364109736040518,-0.0015998733449151814,0.002522316577824313,0.003993383401734718,-0.05166642669252042,0.08145750740595759
0.08,2.6166715418008737,1.9149694684525533,4.225139967912878,0.9999999999924655,3.870350256375983e-06,2.991098982006978e-07,2.5038082210205583e-18,1.1854437431679798e-07,-1.5339166381522773e-06,2.4183279379030864e-06,0.00028440955361028116,2.1980017435151175e-05,-9.582425502475107e-17,5.868607821923888e-06,-7.59371987513191e-05,0.00011972036695340194,0.006850089743222644,0.0005293792294993713,7.645779734905092e-14,1.9615021368772976,1.9615770024059145,1.9625457513877305,1.9624708858591484,0.0002156292921995373,-0.0027901265742258374,0.004398833297614146,0.005193534491354512,-0.06720357603740013,0.10595115895739582
0.1,2.616671545641626,1.9149694187548338,4.225140046264846,0.9999999999721048,7.4470956968398246e-06,5.755304017026025e-07,1.666183106326224e-17,2.858247416526183e-07,-3.6984488804847615e-06,5.830866012246361e-06,0.00043656286667204325,3.373908928787516e-05,1.774383846568737e-15,1.1292171642196536e-05,-0.0001461154486293026,0.00023036128560249836,0.008349668647931725,0.0006453639658715617,-1.9216536456674075e-13,1.9614100276202489,1.9615012958675246,1.9626821173318911,1.9625908490845267,0.0003309961194020161,-0.004282884269457554,0.0067522627489324805,0.006331779545121208,-0.08192007072693741,0.12915313263306416
0.12,2.6166715540625645,1.9149693097917342,4.225140218052859,0.9999999999189659,1.2692748558693787e-05,9.809386384771396e-07,1.1971049812740148e-16,5.860568474957972e-07,-7.583291017354554e-06,1.1955592604806498e-05,0.0006178828946078618,4.7753539811099075e-05,1.5825098839692552e-15,1.9246786386872827e-05,-0.0002490416939338047,0.00039263173157166875,0.009767099020286404,0.0007549240926384004,5.409868992434087e-13,1.9613345075927375,1.9614412699818997,1.9628225463717277,1.9627157839828158,0.00046849990553710086,-0.006061918744748596,0.009557038715968247,0.007407319202457074,-0.09583482896147189,0.15108883033576603
0.14,2.616671570256291,1.9149691002536087,4.225140548404453,0.9999999998009964,1.989080777155735e-05,1.5372582597246619e-06,5.905716823713536e-16,1.07421160855381e-06,-1.3899660267213676e-05,2.1913790515526443e-05,0.0008267419334353403,6.389797792921841e-05,1.798121532181764e-14,3.016289884527623e-05,-0.00039028212661662565,0.0006153069787018239,0.011103880411776861,0.000858360493706204,2.7059327948879915e-12,1.9612772047910618,1.9613985952968473,1.9629689211235521,1.9628475306190163,0.0006269180730100743,-0.008111359361961945,0.012788097691895928,0.008423217678910078,-0.10896401558824209,0.171786229685722
0.16,2.616671598599409,1.9149687335129923,4.225141126596701,0.9999999995679361,2.9308646875574598e-05,2.265187030177933e-06,2.4258381285146265e-15,1.8136286694669934e-06,-2.346694343291489e-05,3.699727315620294e-05,0.001061542732016612,8.205275037400815e-05,5.493303098807115e-14,4.444707712991658e-05,-0.0005750887988043019,0.0009066669015567186,0.01236160239380076,0.0009559461288938668,4.331817177982734e-12,1.9612396438840447,1.9613748350830829,1.96312302965788,1.962987838460842,0.0008050866640019194,-0.01041566433102048,0.01642095703857649,0.009382272736502273,-0.12132477245074824,0.1912735747566785
0.18,2.6166716448151806,1.9149681355236088,4.225142069368445,0.9999999991462996,4.119783481795249e-05,3.184238296752165e-06,8.437195328013642e-15,2.875547622238628e-06,-3.7206482850216105e-05,5.8658586610249586e-05,0.0013207213542088705,0.0001021012136418185,1.3817843575136223e-13,6.248287220955717e-05,-0.0008084065350466574,0.0012745068822539452,0.01354195106440326,0.001047813182383275,6.441692338633489e-12,1.9612232559529377,1.9613714391157606,1.9632865601999012,1.9631383770400515,0.0010018736951167284,-0.012959650241839427,0.0204316616958522,0.01028590546070518,-0.1329352405932127,0.20957600099791307
