t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.0,1.1492896253574831,-1.2025708792193304,3.5083880251396886,1.0,2.2974034066082114e-10,9.447647112495246e-10,-0.0,6.128431095930864e-12,-1.5543122344752192e-12,-2.8421709430404007e-12,2.760958310129885e-07,1.1301866727491184e-06,1.1961268564812013e-18,1.8536283619141614e-08,-4.5075054799781356e-09,-8.242295734817162e-09,8.251186745759624e-05,0.0003380238735417771,-5.365822491840699e-17,1.9619702619841215,1.962018065778759,1.9620297347189606,1.961981930924323,1.1087131213116663e-05,-2.708500090875532e-06,-4.938272013532696e-06,0.0033160141299504176,-0.0008094414027937091,-0.0014765966227514582
0.02,1.1492896253889802,-1.2025708792270187,3.508388025125662,0.9999999999999958,2.1924473279600954e-08,8.981591815080904e-08,-7.879599307533243e-21,8.844014409703504e-09,-2.1588508758441094e-09,-3.938271930792325e-09,6.183841544084129e-06,2.5332645903817743e-05,1.2084230130007744e-18,1.7621881731599842e-06,-4.3015813133706615e-07,-7.847100746971591e-07,0.0005772551382506512,0.0023647626032151036,1.239344002004555e-15,1.9617918109884824,1.9621262389230085,1.9622078751275542,1.9618734471930288,0.00024851321001051474,-6.0663474243938253e-05,-0.0001106679192730553,0.02319830993968708,-0.005662870172784551,-0.010330936106583977
0.04,1.1492896263573356,-1.202570879463399,3.508388024694442,0.9999999999997754,1.5895211464160085e-07,6.51163949676329e-07,-1.732226438013193e-19,1.2842849006489132e-07,-3.134996706677384e-08,-5.719082984967372e-08,2.3286395944965847e-05,9.539459731327277e-05,5.873764789447783e-17,1.277582928338461e-05,-3.1186386806325572e-06,-5.689253512741743e-06,0.0011278293479336453,0.004620244072216509,9.748033292350978e-15,1.9615924119816448,1.962245813164488,1.9624053123204745,1.961751911137636,0.0009358198660436301,-0.00022843926750226728,-0.00041673420270171846,0.04532445530003315,-0.011063971960822983,-0.0201830996360286
0.06,1.1492896328892672,-1.2025708810578744,3.5083880217856898,0.9999999999975847,5.21202716016628e-07,2.135160196427775e-06,5.276788229040084e-19,6.331281054983151e-07,-1.5454959534366708e-07,-2.819400268805339e-07,5.112591199192318e-05,0.00020944276756084619,-1.0821207217564621e-16,4.189176339153278e-05,-1.0225977842281964e-05,-1.8654966460474043e-05,0.0016510887121187927,0.0067638527944527335,-8.375078607091829e-15,1.9614012428054057,1.9623577960409848,1.9625912952459226,1.9616347420103393,0.002054625580782954,-0.0005015432513744145,-0.0009149516699835658,0.06635274552024839,-0.016197021501795916,-0.029546853852480126
0.08,1.1492896568414317,-1.2025708869047111,3.5083880111194823,0.9999999999869108,1.213334276251823e-06,4.9705522773329906e-06,3.249876974257328e-18,1.969921625821769e-06,-4.808671016931498e-07,-8.772314874505582e-07,8.916223207317593e-05,0.00036526293273061533,2.023384236542984e-16,9.752180396560561e-05,-2.380551311631507e-05,-4.3427719198518844e-05,0.0021476002256961228,0.008797871314487936,8.770866479635041e-14,1.96121735284394,1.9624615597372561,1.9627652762738095,1.9615210693805334,0.0035831972944322388,-0.0008746736668285848,-0.0015956453935928039,0.08630516301622038,-0.021067481092984508,-0.03843307894157988
0.1,1.1492897206653694,-1.202570902484428,3.5083879826978563,0.999999999951538,2.3346562781470295e-06,9.564177046280848e-06,3.1412826743532026e-17,4.749705517781422e-06,-1.1594246007717857e-06,-2.11510591263675e-06,0.00013686552701383542,0.0005606872300991788,2.5486925421707176e-15,0.00018764755527200805,-4.5805566006862364e-05,-8.356198843983975e-05,0.0026178499824306718,0.010724679853531802,-1.5191188718200601e-13,1.9610398286501374,1.9625565274201997,1.962926747315176,1.9614100485450432,0.005500247368672717,-0.00134262778672678,-0.0024493402861480718,0.1052045339733354,-0.02567999146663169,-0.04684923560205334
0.12,1.1492898606003745,-1.2025709366431712,3.5083879203829427,0.9999999998592146,3.979232671037702e-06,1.6301423249138057e-05,2.101885039677445e-16,9.738778561363404e-06,-2.3772763313445466e-06,-4.3368093560758325e-06,0.00019371693500350713,0.0007935934594129151,7.828264304891919e-15,0.0003198292808370695,-7.807141155780073e-05,-0.00014242456103374934,0.0030624553007944757,0.012546461705351954,4.3839994965434786e-13,1.960867799086408,1.9626421367168598,1.9630752332988128,1.961300895668564,0.007784924704878904,-0.001900307688984526,-0.0034667566595203425,0.12307166397107494,-0.03004045900922847,-0.05480758069609237
0.14,1.1492901296978086,-1.2025710023308835,3.5083878005501288,0.9999999996542398,6.235990274867227e-06,2.5546678789998604e-05,1.0715848588345056e-15,1.7850500766414257e-05,-4.357368998952893e-06,-7.9490823257089e-06,0.00025920740011933454,0.0010619036097362948,2.9945692742455216e-14,0.0005012144344007652,-0.0001223473455880253,-0.000223198854953921,0.003481856302858246,0.014265463393275142,2.2628197792221267e-12,1.9607004379317106,1.9627178791126632,1.9632102879527142,1.9611928467728055,0.010416798756907042,-0.002542708488206813,-0.004638831985204206,0.13992791370043278,-0.034153035954886946,-0.06231686278113102
0.16,1.1492906006802956,-1.2025711172990645,3.5083875908146043,0.9999999992492561,9.18880906116818e-06,3.7643774349457336e-05,4.427845816965618e-15,3.0137122020157392e-05,-7.356539377667559e-06,-1.3420530819985288e-05,0.00033283620530818916,0.0013635839475153687,8.312686251669293e-14,0.000738546093170811,-0.00018027838999401524,-0.0003288887651109462,0.0038764647675640493,0.015883865746016607,5.1222512540916204e-12,1.960536961767564,1.9627832796048392,1.963331494508492,1.9610851766735806,0.013375859309050497,-0.003264903680744169,-0.005956682702645821,0.15579395551412745,-0.03802158587973281,-0.0693871182733119
0.18,1.1492913686391595,-1.2025713047588173,3.5083872488297025,0.9999999985165072,1.2916609482027879e-05,5.291641375261286e-05,1.5288193125525545e-14,4.778177649100712e-05,-1.1663545085305316e-05,-2.1278077078079605e-05,0.00041411146439806194,0.0016966427546126948,2.3021641415969847e-13,0.0010381711135210026,-0.0002534119358799103,-0.00046232276673663364,0.004246570837580067,0.017403686869331695,1.0679032105383874e-11,1.9603766426834242,1.962837895686479,1.9634384514912233,1.9609771984930968,0.016642493605445452,-0.004062049807629364,-0.007411636637755237,0.1706888408392615,-0.04164877331902517,-0.07602967144748618
0.2,1.1492925535733571,-1.2025715939998323,3.5083867211553974,0.9999999972787972,1.7493418754097638e-05,7.166858514722824e-05,4.6284447592792986e-14,7.209063663804471e-05,-1.759712546789416e-05,-3.2103492930701805e-05,0.0005025474358587113,0.0020591285495802003,5.762897740840114e-13,0.0014060479003319415,-0.0003431989714641759,-0.0006261581342315026,0.0045925191229258385,0.01882692974604942,2.5194207878893293e-11,1.9602187846141945,1.962881314558479,1.9635307948355747,1.960868264902918,0.02019746858650251,-0.004929360031269425,-0.008995240996512166,0.18463146567171407,-0.045037795715074935,-0.08225464753763845
0.22,1.1492943027730296,-1.2025720209708137,3.508385942195292,0.9999999953003629,2.2988429815076787e-05,9.418495818157611e-05,1.260899766681802e-13,0.00010448521994277371,-2.5504085265914966e-05,-4.653001668408763e-05,0.0005976622127254102,0.002449128071653389,1.301250358017071e-12,0.0018477538987760056,-0.00045099516565727527,-0.0008228851022806793,0.004914486467556356,0.020155433531177405,5.1884112936285194e-11,1.9600627488097253,1.9629131575672287,1.9636081708967075,1.9607577621631507,0.024021911126936857,-0.0058620814868959314,-0.010699265473590458,0.1976391272862088,-0.04819020738011659,-0.08807292672941003
0.24,1.1492967930506528,-1.2025726288217635,3.5083848332004166,0.9999999922778583,2.9466035894202045e-05,0.00012073125486817262,3.1429534561672957e-13,0.00014649484012529967,-3.575739437877701e-05,-6.523905726751877e-05,0.000698976898473596,0.0028647645963693073,2.7249155603218314e-12,0.0023684925731792816,-0.0005780614742434409,-0.0010548312623370748,0.005212515520043202,0.021390964937024592,9.728920473869186e-11,1.9599079441897236,1.9629330834847933,1.9636702444765959,1.9606451052264284,0.028097291826512105,-0.006855487288959239,-0.012515680491986814,0.2097284346191941,-0.05110625256321555,-0.09349556684412619
