t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.0,-2.6719576708230637,-2.8117061987421685,2.367790133177044,1.0,-5.185115005437881e-09,-7.111765037142405e-10,0.0,-4.529709940470639e-12,3.410605131648481e-11,-6.838973831690964e-12,-6.207651968206968e-06,-8.504240554447295e-07,5.189692152451598e-18,-1.3953282973488967e-08,1.0173195619245234e-07,-2.0659030042224913e-08,-0.0018564740706516522,-0.00025433049231550297,-2.3111544618388613e-15,1.962149252290217,1.9621132845270621,1.9618507394461717,1.961886707209327,-8.342659896243276e-06,6.0897065168319386e-05,-1.2353673639609042e-05,-0.002494981998779622,0.018212009678109098,-0.003694555772426611
0.02,-2.6719576708467625,-2.811706198569183,2.367790133141949,0.9999999999998761,-4.932743388505848e-07,-6.757966250475737e-08,-3.757168314402181e-19,-6.654454764998263e-09,4.8571857647061734e-08,-9.85433956657289e-09,-0.0001391294569822387,-1.906085194805423e-05,-3.293264886353719e-17,-1.3259127129572335e-06,9.678040591154513e-06,-1.9635093551073624e-06,-0.012987619655923011,-0.0017793014755057741,1.6117261141204918e-14,1.9630437863060284,1.9627921550782108,1.960955428292172,1.9612070595199969,-0.00018698687043183781,0.001364859336661084,-0.0002769051654638588,-0.01745492639315671,0.12740839494540523,-0.02584843450392782
0.04,-2.6719576715753757,-2.811706193250897,2.3677901320629657,0.9999999999934852,-3.5762517485168865e-06,-4.899497142910304e-07,-1.1636747492273857e-18,-9.663243538682309e-08,7.053397421685759e-07,-1.4310050922006212e-07,-0.0005239169876239902,-7.177712069329116e-05,1.7612615910296345e-15,-9.61279944533544e-06,7.016595748865484e-05,-1.4235381762262023e-05,-0.025374759612287124,-0.003476448463094644,-1.57023581216193e-13,1.964037241462347,1.9635455974057707,1.959957064487241,1.9604487085437452,-0.0007041314198374948,0.005139610070870049,-0.0010427316787797736,-0.034103697643672604,0.24892448102775688,-0.05050226903335897
0.06,-2.6719576764901456,-2.8117061573769835,2.367790124784807,0.999999999929954,-1.172651499080498e-05,-1.6065458558824588e-06,-3.022534312567522e-18,-4.7637964684099643e-07,3.477192400680451e-06,-7.054583583965268e-07,-0.0011502841982901333,-0.0001575903200951929,7.203797853810229e-16,-3.152027971964344e-05,0.00023007312943690295,-4.667759512244629e-05,-0.037147986549808484,-0.005089400735498487,-7.432801209636673e-13,1.9649772993276857,1.964257549373064,1.9590040307338763,1.9597237806881538,-0.0015459460378508538,0.011284178480508444,-0.0022893540396751177,-0.049925796830052604,0.3644128110380507,-0.07393290424317911
0.08,-2.6719576945122854,-2.81170602582969,2.3677900980962816,0.999999999620392,-2.7298873955245956e-05,-3.739980577187095e-06,2.3930309856067112e-17,-1.482212841352748e-06,1.0818974827131456e-05,-2.1949707829094223e-06,-0.00200608266855784,-0.00027483612694444956,-4.427969014348292e-15,-7.33776062133984e-05,0.0005355979748600248,-0.00010866294086753214,-0.04832041761843595,-0.006619929869461838,6.020339139252926e-13,1.9658631396178314,1.9649269401576357,1.9580934011639435,1.9590296006244179,-0.0026960820243004946,0.01967923024537299,-0.003992551178555459,-0.0649378328887451,0.47399644209633607,-0.09616494267561393
0.1,-2.671957742534846,-2.811705675303242,2.36779002698093,0.9999999985945125,-5.252796345686585e-05,-7.196398535068446e-06,1.3157828797923914e-16,-3.5737853565365185e-06,2.6085785709284437e-05,-5.292323823624656e-06,-0.0030794259067910825,-0.0004218858328580563,5.287124650457338e-15,-0.00014119033053816565,0.0010305766817708673,-0.0002090848072455742,-0.058904967449677124,-0.008070114510839922,-2.038704509679656e-12,1.966694047531298,1.9655527609917147,1.9572223406063372,1.9583636271449798,-0.004138522413654755,0.030207871759557747,-0.006128601182098237,-0.07915921251822056,0.5777948786089837,-0.11722272041936321
0.12,-2.671957847825131,-2.8117049067681728,2.3677898710594287,0.9999999959168868,-8.953086211398807e-05,-1.2265852604655985e-05,7.993031490508517e-16,-7.3276814394063194e-06,5.3486219497855814e-05,-1.0851356613272856e-05,-0.004358689815271343,-0.0005971481791552636,7.580903324851986e-15,-0.0002406472887628297,0.001756531724517174,-0.0003563669226380739,-0.06891496321375776,-0.009441556696327921,4.031158382036365e-13,1.967469401316396,1.9661341635635021,1.9563881160006746,1.957723353753754,-0.005857596185876446,0.04275562703881519,-0.008674262641505948,-0.09260450184456204,0.6759304671533073,-0.13712972979362803
0.14,-2.6719580503003764,-2.811703428861109,2.367789571219861,0.9999999899718344,-0.00014030973057535342,-1.9222655907304683e-05,3.881471527750057e-15,-1.3431146683728912e-05,9.803657730067528e-05,-1.988976321420921e-05,-0.005832514619842633,-0.0007990669751900235,1.1434101022883242e-13,-0.0003771270495889212,0.002752720278387244,-0.0005584727258423072,-0.07836347682261034,-0.010736124142718483,1.5433575565788186e-11,1.9681886773539767,1.9666703601205426,1.9555880909452559,1.9571064081858127,-0.00783795206515947,0.05721043594419939,-0.011606743566261457,-0.10529075389342779,0.7685221792286256,-0.1559089746194786
0.16,-2.671958404679349,-2.811700842180712,2.367789046432113,0.999999978225129,-0.00020675442807950914,-2.8325752564102934e-05,1.5982064697746504e-14,-2.2675950273054468e-05,0.00016551603843062423,-3.3579977420927776e-05,-0.007489799400375413,-0.001026125327249762,3.433397918154387e-13,-0.000555704682270175,0.004056181861500363,-0.000822914389964069,-0.08726341574643018,-0.011955769408031183,2.6408601739241593e-11,1.9688514438584792,1.9671606427400294,1.9548197321291745,1.9565105332598127,-0.0100645980438685,0.07346258623641688,-0.01490369783141432,-0.1172357766421328,0.8556868102971293,-0.17358230408603958
0.18,-2.6719589825125527,-2.8116966244707022,2.367788190742786,0.9999999569699299,-0.0002906451064560498,-3.981909340953496e-05,5.5506849793850546e-14,-3.595238413645063e-05,0.00026242277804122693,-5.324023426567237e-05,-0.009319702672687452,-0.001276841455225291,8.617936498274107e-13,-0.0007811585911454699,0.005701785310563423,-0.0011567615176844015,-0.09562779268516823,-0.013102240704532317,5.474240056479415e-11,1.9694573597432157,1.9676044231056673,1.9540806109575173,1.9559335476203321,-0.01252285919406404,0.09140471091129143,-0.018543205637655547,-0.12845533525762676,0.9375419107726657,-0.19016774821523086
