# header
0.000000000000000000e+00,4.557431555988881655e+01,-3.916509373218442391e+00,9.087675706341988402e+00,4.545568449227332941e-01,5.498946154820043564e-01,-4.715042780274222300e-01,5.183412991452908125e-01
2.000000000000000042e-02,4.555421826652278128e+01,-3.931329038348782667e+00,9.089614485060415916e+00,4.459804049764898304e-01,5.618690410101381261e-01,-4.708984966774459324e-01,5.134776187510760037e-01
4.000000000000000083e-02,4.552672919740290780e+01,-3.943633655444879871e+00,9.088155754466109570e+00,4.375913639131036037e-01,5.738466910320295655e-01,-4.698935414052997084e-01,5.083442073692254759e-01
5.999999999999999778e-02,4.549771271848277365e+01,-3.961893508235271533e+00,9.096613690162740795e+00,4.293965327870286064e-01,5.858163234532496322e-01,-4.684880056175362295e-01,5.029481498113886895e-01
8.000000000000000167e-02,4.546380186563636272e+01,-3.983492674969252523e+00,9.103634947756601647e+00,4.214024849048984556e-01,5.977666337343991998e-01,-4.666808096190521726e-01,4.972967114742738448e-01
1.000000000000000056e-01,4.543919614474533120e+01,-4.004604464021531030e+00,9.102623107375917400e+00,4.136155509769266492e-01,6.096862645062358643e-01,-4.644712029246912954e-01,4.913973305952890613e-01
1.199999999999999956e-01,4.540659656355314411e+01,-4.014396311679317542e+00,9.105051382455471298e+00,4.060418145152955294e-01,6.215638152627294133e-01,-4.618587662844173547e-01,4.852576103755630865e-01
1.400000000000000133e-01,4.537442184961302161e+01,-4.035654379506684819e+00,9.101475275463196013e+00,3.986871074832146755e-01,6.333878521234378445e-01,-4.588434134195565339e-01,4.788853109781249784e-01
1.600000000000000033e-01,4.533769619766541581e+01,-4.065887820479654913e+00,9.105078321535133412e+00,3.915570061980788719e-01,6.451469176565208796e-01,-4.554253924678640097e-01,4.722883414091226251e-01
1.799999999999999933e-01,4.529557835383379683e+01,-4.104017821749212480e+00,9.098206489836545785e+00,3.846568274919262564e-01,6.568295407536266506e-01,-4.516052871354436782e-01,4.654747512900563877e-01
2.000000000000000111e-01,4.526168283460321362e+01,-4.150279497787239258e+00,9.083963854804562033e+00,3.779916251321268073e-01,6.684242465478468231e-01,-4.473840175538008612e-01,4.584527225290929708e-01
