t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.0,5.076172534226455,-2.559378028355706,2.617781057812568,1.0,3.259370349246762e-10,2.320490612533181e-09,-0.0,1.5276668818842154e-11,-2.042810365310288e-12,-1.865174681370263e-12,3.8931368142952394e-07,2.780423989925752e-06,-2.844408021893866e-18,4.552802579382842e-08,-6.394884621840902e-09,-5.186961971048731e-09,0.00011645006101137706,0.0008312662029004422,4.53609296067327e-16,1.9619329853029221,1.9620505440967315,1.9620670126222926,1.9619494538284847,2.7275959268990846e-05,-3.8191672047105385e-06,-3.114841717888339e-06,0.00815472134263473,-0.001142375083418301,-0.0009316991622654314
0.02,5.0761725343039155,-2.559378028366557,2.61778105780372,0.9999999999999751,3.094319610778251e-08,2.2088527614529204e-07,4.2746064917689477e-20,2.1750068412984547e-08,-3.0468960687812796e-09,-2.4842350399012503e-09,8.727372552565776e-06,6.230151344453789e-05,8.513471865432249e-17,4.333768899300594e-06,-6.071054770018236e-07,-4.949862741909783e-07,0.0008146572319008308,0.005815759658503082,-1.041393509017778e-14,1.9615310597284112,1.9623535323468648,1.9624687422774716,1.9616462696590131,0.0006111777750561487,-8.561551467778372e-05,-6.980727107475104e-05,0.057052584878647394,-0.007991785011540742,-0.006516609474260804
0.04,5.07617253668541,-2.5593780287001677,2.6177810575317113,0.9999999999986926,2.2433394196960616e-07,1.601419775634286e-06,2.1423446132012144e-18,3.158464600971911e-07,-4.4245274111176514e-08,-3.607536491756491e-08,3.286434686361116e-05,0.00023460612589071668,-3.7883452627417726e-16,3.141984450394375e-05,-4.40143033131335e-06,-3.588729313719341e-06,0.0015917346969978156,0.01136260349441748,-1.2501737805765986e-13,1.961083272226319,1.9626901870228581,1.9629152923025055,1.9613083775059095,0.002301484336442172,-0.00032239899638852876,-0.0002628719464325968,0.11146692457941754,-0.015614887161063962,-0.012730971832297655
0.06,5.076172552749511,-2.5593780309504996,2.6177810556969012,0.9999999999859428,7.355878049943362e-07,5.251037531434015e-06,2.808090085109082e-18,1.557063988855134e-06,-2.181204994400332e-07,-1.7784476114002246e-07,7.215534770383911e-05,0.0005150854411188083,-9.944073790798837e-16,0.0001030252327893777,-1.4432215422743866e-05,-1.1767360419412398e-05,0.002330265021432581,0.016634326572597644,1.6144801322266078e-13,1.9606566475063614,1.9630090965303897,1.9633386457700752,1.9609861967461215,0.005052975815544869,-0.000707842229275002,-0.0005771418898348202,0.16318173479135112,-0.022859758530557883,-0.018637580367908413
0.08,5.076172611655522,-2.5593780392023153,2.617781048968771,0.9999999999238188,1.7124127745813637e-06,1.2224155496321594e-05,8.262985145358625e-18,4.8446658240663965e-06,-6.78662193109858e-07,-5.533482561048686e-07,0.00012583694170681303,0.0008982949636804389,-7.385898160338518e-16,0.000239837261162279,-3.359744482622773e-05,-2.7393727286550984e-05,0.0030309227235211194,0.021636579793934952,-5.698142572241226e-14,1.960250266021914,1.9633101404806963,1.9637387776829207,1.9606789032241119,0.008812223839527178,-0.0012344534283670328,-0.0010065126510028222,0.21225181612294364,-0.029732927231407302,-0.024243140828161813
0.1,5.076172768618957,-2.559378061190438,2.617781031040719,0.9999999997179458,3.2949581911788267e-06,2.3521303213227737e-05,1.0637503878689093e-16,1.168104315496521e-05,-1.6363305821442964e-06,-1.3341853843940044e-06,0.0001931612040987869,0.0013789019559314693,-5.012134551692035e-15,0.00046148548982216653,-6.464673241168839e-05,-5.2709916431581405e-05,0.003694647407093718,0.026374950602231537,5.693159775933934e-13,1.9598632185642024,1.9635931998491947,1.9641157018961923,1.960385720611464,0.013526881836867233,-0.00189489091084738,-0.0015450107859749096,0.25873116982211286,-0.036243497092414145,-0.029551694424867492
0.12,5.0761731127638985,-2.559378109399689,2.617780991733183,0.9999999991806167,5.615976403381933e-06,4.0090243418713e-05,7.49091932562568e-16,2.395077673966739e-05,-3.355120536951972e-06,-2.7356081400142784e-06,0.0002733950389869181,0.001951686118704575,3.704721329245956e-16,0.000786563374433058,-0.00011018444823207574,-8.983950916530148e-05,0.004321973197822537,0.03085524857493029,-7.35026507924254e-14,1.959494633322756,1.9638582244232452,1.9644694437345191,1.9601058526339958,0.01914568859007204,-0.002681955990624374,-0.002186769876288963,0.30267583994714187,-0.04239657513949169,-0.034570746265671914
0.14,5.0761737745609485,-2.559378202106685,2.617780916144136,0.9999999979876494,8.800952446286011e-06,6.282710040398595e-05,4.078943062657992e-15,4.390013357280509e-05,-6.149681519573846e-06,-5.014176363005163e-06,0.00036581889996536266,0.0026115390154647696,-9.603765966494864e-15,0.0012326500264947526,-0.00017267220986383336,-0.00014079014398760137,0.004913675552009334,0.035083012679051895,-3.6041735575428403e-12,1.9591436648170015,1.964105152050132,1.9648000507116392,1.9598385634768447,0.025618460242071706,-0.0035885800997448314,-0.0029260545097997692,0.34413911720321266,-0.04819962207136541,-0.03930571423893525
0.16,5.0761749328594,-2.559378364364561,2.617780783845974,0.9999999956306187,1.2968239206211994e-05,9.257746684602377e-05,1.7443626925679252e-14,7.41169926321561e-05,-1.0382490200910865e-05,-8.465461753814907e-06,0.00046972554556358025,0.003353460978200506,-5.105401256252258e-14,0.0018163315118613355,-0.00025443147588788406,-0.0002074558080877864,0.005470363332686027,0.03906363449410134,-4.6486857274284605e-12,1.9588095139434327,1.964333946112074,1.9651075723147655,1.9595831401439785,0.03289605832179632,-0.004607812353896179,-0.0037572291944343306,0.38317278239219377,-0.05365845545668435,-0.04376117246351896
0.18,5.076176821522185,-2.559378628931612,2.6177805681278774,0.9999999913659635,1.822917239401898e-05,0.00013013750424353628,6.220903441830809e-14,0.00011751119357583661,-1.646106859709562e-05,-1.3421796163370914e-05,0.0005844181513177532,0.004172565008129803,-1.520276508057692e-13,0.0025532219982693505,-0.00035764573969032654,-0.0002916189423274318,0.005992360645533791,0.04280223730042864,-5.616249688249588e-12,1.9584914448608024,1.9645445953085239,1.9653920430793745,1.95933889262906,0.04093042704766958,-0.00573280090065964,-0.004674773013135791,0.4198259517806946,-0.05877609510207549,-0.047943471415123895
