t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.0,6.952214556717359,0.33649658918424113,6.74361947186291,1.0,-1.4643400360477361e-09,-3.2412627430564314e-09,0.0,-2.0961010704922955e-11,9.581224702515101e-12,-8.526512829121202e-12,-1.752534034078372e-06,-3.8730374045458075e-06,8.979538009779355e-18,-6.359357485052897e-08,2.87303514312498e-08,-2.595257342363766e-08,-0.000524136211213588,-0.0011587062347223136,3.6660415889088604e-16,1.9621189897400044,1.9619551239328095,1.9618809998789666,1.9620448656861618,-3.799449643793196e-05,1.719235864783286e-05,-1.5480949855373183e-05,-0.011366907415322203,0.0051417758939464875,-0.004633093908523733
0.02,6.952214556609392,0.33649658923308007,6.743619471818903,0.9999999999999429,-1.3926653565135955e-07,-3.078688830365703e-07,-3.5121407336587996e-19,-3.0315483456888614e-08,1.371332492006161e-08,-1.2356604628394052e-08,-3.928041524486496e-05,-8.683474695401314e-05,6.575184248305912e-17,-6.040385969185991e-06,2.7324087437108346e-06,-2.462074988329732e-06,-0.00366678304750396,-0.008105984846033852,1.8878150054602443e-14,1.9628319679865343,1.961685608615973,1.9611670471843632,1.9623134065549324,-0.0008518483696207113,0.00038534064827899783,-0.00034721203689969116,-0.07951959091201388,0.035971087219976994,-0.032411318073855
0.04,6.952214553290075,0.33649659073459337,6.743619470465952,0.9999999999969993,-1.0096840096820673e-06,-2.232055279796855e-06,-1.782323389723139e-18,-4.40225811360051e-07,1.9913874438337587e-07,-1.7943566632538932e-07,-0.0001479176411362868,-0.00032699331757608775,1.8875746750431058e-16,-4.379284490596547e-05,1.980996422457082e-05,-1.7849925981749948e-05,-0.007164096510744994,-0.015837333364867867,-3.46658387558773e-15,1.9636228767425579,1.961383139578915,1.9603699833341504,1.9626097204977915,-0.0032077922540452164,0.0014510665446998416,-0.0013074910043542332,-0.15536274489136304,0.07027911030910161,-0.06332552260346347
0.06,6.952214530899992,0.33649660086288347,6.743619461339776,0.9999999999677363,-3.3107532782981995e-06,-7.318909985711485e-06,8.672361888834738e-18,-2.1702292407610457e-06,9.817165080860946e-07,-8.845832510928631e-07,-0.0003247608173191301,-0.0007179324972640103,-7.160986966445667e-16,-0.00014359615718717578,6.495659177208069e-05,-5.85296433541771e-05,-0.01048808677732155,-0.0231854291366455,-3.2143946168957523e-13,1.9643693714694865,1.9610904566359648,1.9596072171796552,1.9628861320130295,-0.007042832095294216,0.0031858648497085085,-0.0028706530486033444,-0.22744206518154897,0.10288496721244655,-0.09270548773088194
0.08,6.952214448797026,0.33649663800265994,6.7436194278746875,0.999999999825149,-7.707318796953636e-06,-1.7038169601924835e-05,9.27954522891744e-18,-6.7524760005710505e-06,3.05452354520952e-06,-2.752302652453409e-06,-0.0005663809607167219,-0.0012520695893439705,1.249623876879548e-15,-0.00033428424472958795,0.0001512154945704225,-0.00013625394146288272,-0.01364249233395512,-0.030158769704031942,-1.2201299764741172e-13,1.9650699675250913,1.9608048734110715,1.9588755336427741,1.963140627756739,-0.012282457717560646,0.0055560411826860445,-0.005006319803158021,-0.295836510844083,0.1338233412973011,-0.12058274379000977
0.1,6.952214230021997,0.33649673696686766,6.743619338702195,0.999999999352616,-1.4830309860553635e-05,-3.2784599520738355e-05,3.982523851612994e-17,-1.628099273176531e-05,7.364805332255031e-06,-6.6361171668916086e-06,-0.0008694241276784019,-0.001921992885628167,7.968422878486583e-15,-0.0006432166532732708,0.0002909629037706196,-0.0002621745132103115,-0.01663109310552737,-0.036765824081871595,-7.787637652324057e-13,1.9657233024017489,1.9605238296967282,1.9581718379542155,1.9633713106588762,-0.018853735461732413,0.008528591666223662,-0.007684770153559839,-0.36062353103716305,0.16312876605084625,-0.14699086392511163
0.12,6.952213750354071,0.33649695394752455,6.743619143189989,0.9999999981192551,-2.527749280174389e-05,-5.5879676498368505e-05,4.16346961209417e-16,-3.338250476048188e-05,1.5100774075627044e-05,-1.3606679072353245e-05,-0.0012306115972854897,-0.0027204544695473157,4.875428980713622e-15,-0.0010963093188820494,0.0004959218208311356,-0.0004468547842861881,-0.019457623484897265,-0.043014452073667074,-2.0966635880480755e-13,1.9663280866288069,1.960244924478696,1.9574932009763553,1.9635763631263694,-0.026685215814836738,0.012071194877005809,-0.010876884282140509,-0.42187364712731323,0.19083489788407348,-0.17195747048504018
0.14,6.952212827943681,0.33649737120525874,6.743618767216294,0.9999999953808207,-3.9614221166687365e-05,-8.75732376858321e-05,2.4872526700170286e-15,-6.118785806918936e-05,2.7678679770382075e-05,-2.4940122411720722e-05,-0.0016467394868687382,-0.0036403775069594286,-1.3399622031895732e-14,-0.0017180642952752123,0.0007771755478058751,-0.0007002820279211619,-0.02212582795744803,-0.048913290816424454,-1.0450820440203166e-12,1.9668832041047202,1.9599658201791905,1.9568367555818158,1.963754139506863,-0.035706988477102186,0.016152200632557623,-0.01455417208973131,-0.47966430827273143,0.21697517671448452,-0.19551302798959114
0.16,6.95221121351093,0.33649810150296383,6.743618109174657,0.9999999899698976,-5.837418358485893e-05,-0.00012904518282728767,1.0962634464344508e-14,-0.00010330405171288248,4.673015020495441e-05,-4.2106666864327735e-05,-0.002114678607614805,-0.004674851000554029,-6.274858691358903e-14,-0.00253160024499266,0.0011451810461027279,-0.0010318798793207407,-0.02463942721160281,-0.0544707080796499,-4.070852683072184e-12,1.9673876340450747,1.9596843126323047,1.9561997714200685,1.96390309283096,-0.04585061930129086,0.020740623329906782,-0.01868877053112783,-0.5340698550071465,0.24158259837037122,-0.21768880031913795
0.18,6.952208581097382,0.33649929228891334,6.743617036204181,0.999999980178792,-8.206014503716495e-05,-0.00018140713344319003,3.8689913479949254e-14,-0.00016378686327200853,7.408979608714006e-05,-6.675946888634599e-05,-0.002631373255745431,-0.005817131698899099,-1.1586214334525634e-13,-0.0035586819002730863,0.0016097820815241803,-0.0014505203971282299,-0.02700205929450929,-0.05969536962874226,-9.509569851806131e-12,1.967840485445828,1.95939828530965,1.9555796174652145,1.964021817597004,-0.05704916183901787,0.02580612684655037,-0.023253404535239497,-0.5851672923995466,0.26468923164379987,-0.23852093633536242
