t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.0,1.9015403058977796,7.337483715587879,6.691886796405832,1.0,-5.287422970845853e-10,1.2697963555841282e-09,0.0,8.260059303211165e-12,3.0198066269804258e-12,2.327027459614328e-11,-6.276098458435891e-07,1.519500294777736e-06,6.487381300578617e-18,2.4913404672588513e-08,1.0373923942097463e-08,6.931344387339777e-08,-0.0001878121293796391,0.00045444215754947173,-9.911408982399149e-16,1.96198116027259,1.9620454280988424,1.9620188674527879,1.961954599626535,1.4906298417827202e-05,6.156852805361268e-06,4.150457755258685e-05,0.004458078350921824,0.0018424373138259398,0.01241282632236107
0.02,1.9015403059401241,7.337483715605384,6.691886796523729,0.9999999999999916,-4.9916770619586174e-08,1.207479334128738e-07,-1.127184186743714e-19,1.1889866868841636e-08,4.915179374620493e-09,3.310356433416928e-08,-1.4078737628013393e-05,3.4057016883195054e-05,-2.6581307325367203e-17,2.3690760464489813e-06,9.79367698050737e-07,6.595923807140025e-06,-0.0013141637381898586,0.003179176938169195,1.428066545098891e-14,1.961869442836757,1.9623190463510738,1.9621331955328978,1.9616835920185864,0.0003340998588896582,0.00013811263244178917,0.0009301999170929776,0.031187852300718077,0.012891998579789288,0.0868340954696123
0.04,1.9015403072419776,7.337483716143555,6.691886800148336,0.9999999999995514,-3.618852202284683e-07,8.754173389285357e-07,-9.29815333667846e-19,1.726587761652354e-07,7.13750836212057e-08,4.807148457075527e-07,-5.3015020205251385e-05,0.00012824667841434677,7.772123482997296e-16,1.7175771915844962e-05,7.100222632061559e-06,4.7820645221463565e-05,-0.002567738176861345,0.006211276222974378,-2.655042768552133e-14,1.961751927086577,1.9626303341939886,1.9622672011785607,1.9613887940711363,0.0012581127251110047,0.000520082643618025,0.0035028344669285616,0.06093419102626285,0.025190161068167072,0.16965211457886653
0.06,1.9015403160234818,7.337483719773717,6.691886824597723,0.9999999999951763,-1.1866059622655802e-06,2.870450461208973e-06,1.392980172200221e-19,8.511750415607366e-07,3.5186484836913223e-07,2.3698343731837213e-06,-0.00011639511082026375,0.00028156404497335907,-5.066836120404759e-16,5.631913824188928e-05,2.3281581107426064e-05,0.00015680329035205887,-0.0037588036065424766,0.009092466304201154,-3.495932996690323e-13,1.9616542137897608,1.9629400827059622,1.9624085076021756,1.9611226386858127,0.002762233330955155,0.0011418732626111705,0.007690577064067838,0.0892044438316475,0.03687690153242329,0.24836088741153617
0.08,1.9015403482246858,7.33748373308528,6.691886914252034,0.9999999999738595,-2.7623014061038132e-06,6.68211810324035e-06,-6.277705616705364e-18,2.648355867940211e-06,1.0947960760177011e-06,7.373528898568793e-06,-0.00020298039439411455,0.0004910177076194492,-3.792122467051068e-15,0.00013110803553928463,5.419837023623586e-05,0.000365029722004806,-0.004888324042185967,0.011825351791230518,1.7903819565665374e-13,1.9615824842132756,1.9632548415016169,1.962563528085802,1.960891170797544,0.004817246157529098,0.00199138749934491,0.013412112309652002,0.11602878657868132,0.0479635886563301,0.3230454126423865
0.1,1.9015404340293918,7.337483768555828,6.691887153148689,0.9999999999032241,-5.314921402846e-06,1.2857037898729984e-05,-1.0422506554405032e-16,6.385491357896456e-06,2.6396776320325444e-06,1.7778422112257886e-05,-0.00031155467987174855,0.0007536681744477398,-7.200441533604326e-15,0.0002522731445964155,0.00010428622410074695,0.0007023760151270153,-0.005957797575683373,0.014412584472828931,-6.521946041170106e-13,1.9615426322478067,1.9635808794906886,1.9627383196774986,1.9607000724343155,0.00739455097154007,0.0030567921527335784,0.020587785698467087,0.14143914928155255,0.058467364283387724,0.3937887349536595
0.12,1.901540622157747,7.337483846325538,6.691887676933637,0.9999999997188902,-9.058363346639374e-06,2.191268195639573e-05,-7.731899745714973e-16,1.309280370787036e-05,5.412382630964885e-06,3.6452830798339164e-05,-0.00044092115559423914,0.00106662502113574,-3.044119749178409e-14,0.0004299792855100293,0.00017774677729676114,0.001197141523689993,-0.006967738706805315,0.016856429200034335,-9.21592490864046e-13,1.9615401945007815,1.963924053579356,1.9629386665217454,1.960554807442745,0.010466157718269642,0.004326497382578509,0.029139573420877696,0.16546466419242734,0.06839613320153148,0.46067416548112305
0.14,1.9015409839324633,7.337483995877921,6.691888684181936,0.9999999993097122,-1.4194631346681325e-05,3.4337852237957864e-05,-3.896908929874772e-15,2.3998250608947558e-05,9.9205093917476e-06,6.681556206089567e-05,-0.0005898985860245223,0.0014270448395902339,-1.013957001576397e-13,0.0006738375035730826,0.0002785519281900406,0.0018760822317887005,-0.00791893005220813,0.01915934801068884,1.0591005618987343e-12,1.9615804042884688,1.9642899452690081,1.9631700394408316,1.960460498460782,0.014004683634993853,0.005789126511501763,0.038991133877175344,0.18813712809873095,0.07776073118748172,0.5237818179182341
0.16,1.9015416171235522,7.337484257628683,6.6918904471009455,0.9999999985014681,-2.091399649921195e-05,5.059316603077775e-05,-1.5926822857724142e-14,4.051657491732641e-05,1.6748834141822044e-05,0.00011280537295377258,-0.0007573231578844131,0.0018321339408575038,-2.817315561781259e-13,0.000992917645881164,0.0004104482442812696,0.0027644434563711684,-0.008812514144064044,0.021323787363405098,-9.169257534521911e-12,1.9616682198426576,1.9646838587695903,1.9634375810695917,1.960421942138427,0.01798339188674447,0.007433539117585042,0.05006777747951219,0.20948867085479606,0.08657572436732153,0.5831941152223408
0.18,1.9015426495765861,7.337484684424499,6.691893321629279,0.9999999970395366,-2.93951662195124e-05,7.111154076396348e-05,-5.481014017131524e-14,6.423860794413372e-05,2.65548501410251e-05,0.0001788510893163675,-0.0009420444603484028,0.002279146961375892,-8.466780013672462e-13,0.001395761120015493,0.0005769616251427578,0.0038859925144407725,-0.009648717567048144,0.023352207435572415,-3.757358049672973e-11,1.96180823868895,1.9651107395269527,1.9637462048113408,1.960443703955996,0.02237618534906005,0.009248794619054479,0.062296389380378514,0.22955182199524415,0.09484679708293697,0.6389952567076307
0.2,1.9015442426295863,7.337485342953434,6.691897756944571,0.9999999945710466,-3.980538262094033e-05,9.629869342243982e-05,-1.6614090141882652e-13,9.692083091650261e-05,4.0064387452076744e-05,0.0002698423702263142,-0.001142922100412089,0.002765389810702201,-2.0915678514600236e-12,0.0018903940457448698,0.0007814006153239461,0.005263051718884526,-0.010428289889621812,0.0252472699210045,-9.537176238891937e-11,1.9620047928570217,1.9655752959885309,1.9641005131111124,1.960530009935586,0.027157638804453654,0.011224120299857532,0.07560552894858574,0.24836115386506208,0.1025847851110484,0.6912634020750374
0.22,1.9015465943238163,7.337486315068462,6.6919043043931845,0.9999999906269416,-5.230054989954055e-05,0.00012653366845958927,-4.525191147811763e-13,0.00014047520595639185,5.806730722923703e-05,0.00039110112934892527,-0.0013588245674479261,0.003288222074834785,-4.709815587397095e-12,0.0024843409929253824,0.0010268602945728844,0.006916530246314778,-0.01115148882245454,0.02701173818902636,-1.8834847274178605e-10,1.9622618906947842,1.966081927300338,1.9645048686704634,1.9606848319779802,0.032303022035051754,0.013348899763343525,0.08992537470220441,0.26595212698765636,0.10979563924706781,0.7400831947279585
0.24,1.9015499424139648,7.337487699025565,6.6919136258547285,0.9999999846043471,-6.702530948816507e-05,0.0001621693969966507,-1.1276900950202114e-12,0.00019695928645813154,8.141325951172007e-05,0.0005483536019923463,-0.0015886296063443216,0.003845061951465008,-9.788985695505196e-12,0.003184639290054747,0.001316225120007175,0.008865957275006053,-0.011818522058685416,0.028648624663262953,-3.3402150067154266e-10,1.9625832444598577,1.9666347717369863,1.9649633803958024,1.9609118529645109,0.03778834445355983,0.015612674708620489,0.10518771986767206,0.2823623779235618,0.1164846885615134,0.7855287087465967
0.26,1.901554567183453,7.337489610637562,6.6919265015544696,0.9999999757495911,-8.411309522824785e-05,0.00020353330056479722,-2.608100142881718e-12,0.00026856662154184363,0.00011100749732761983,0.0007477030607105917,-0.0018312204754689285,0.004433390777803241,-1.9092690566580512e-11,0.003997854101100984,0.001652171324195706,0.011129513337593266,-0.01242994257929376,0.030161228718308866,-6.117718668827962e-10,1.9629723020044523,1.9672377437343962,1.9654798845380461,1.9612144425257463,0.043590392850845205,0.018005104962526275,0.12132596349800906,0.2976319635195068,0.12266045956721428,0.8276862750733471
