t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.0,-3.3466517029006897,-4.6941950853096,6.537815147898792,1.0,1.476675841307086e-09,-2.527822776780738e-09,0.0,-1.6431300764452317e-11,-9.414691248821327e-12,4.796163466380676e-12,1.766216562674815e-06,-3.024333507259341e-06,1.2777703686160644e-18,-4.959588295605499e-08,-2.8972380050618085e-08,1.495692458775011e-08,0.0005281628371722291,-0.0009045567213933056,-3.1047120675130883e-15,1.9620266180581776,1.961898694419845,1.9619733879245924,1.9621013115629249,-2.9668711931662983e-05,-1.7326584611510043e-05,8.93152218850446e-06,-0.008873701773381981,-0.0051812776291626506,0.0026721735935097968
0.02,-3.3466517029849747,-4.694195085358816,6.537815147924172,0.9999999999999614,1.403403184245295e-07,-2.403423131147342e-07,-1.166837586790583e-20,-2.3666180126724612e-08,-1.3819168032114248e-08,7.126566003989865e-09,3.9583409839490406e-05,-6.778881432229194e-05,-3.053801895673795e-17,-4.715516865871905e-06,-2.7534774460491462e-06,1.4199752484955752e-06,0.0036951087204035488,-0.006328030314348902,-6.452691792253549e-15,1.9621864596666956,1.9612915410373282,1.9618141083240133,1.9627090269533778,-0.0006650084927173339,-0.00038831338144973415,0.00020024604197033113,-0.06207803160407366,-0.03624904820753727,0.018692425385324896
0.04,-3.346651705576247,-4.694195086871913,6.537815148704466,0.9999999999979643,1.017469330601245e-06,-1.7424795146958004e-06,-6.889891682968276e-19,-3.4366829382292963e-07,-2.006750321470463e-07,1.0348664147841191e-07,0.00014905765069922242,-0.0002552707004786334,4.3027865685799236e-16,-3.4187483954895015e-05,-1.996276921545359e-05,1.0294627372786636e-05,0.00721931132762682,-0.012363483612890143,1.3905738247287063e-15,1.9623658068521017,1.960617346231749,1.961638311030801,1.963386771651154,-0.002504211060738726,-0.001462258758522239,0.0007540723601096033,-0.12128644755193818,-0.0708218372835745,0.03652296243217279
0.06,-3.346651723055377,-4.694195097078336,6.53781515396784,0.9999999999781124,3.336261447203501e-06,-5.7135544769550985e-06,1.533317863718085e-18,-1.6942198310943013e-06,-9.892897168128911e-07,5.101690625508581e-07,0.0003272601246267781,-0.00056045303670304,-9.595599799500294e-16,-0.00011210032457853458,-6.545767483601139e-05,3.37559846741442e-05,0.010568520072101153,-0.018099229584247062,-2.4712178561566594e-13,1.9625392529450567,1.9599796353503451,1.9614742497924202,1.9640338673870172,-0.005498082877863908,-0.003210444354806441,0.00165560454234992,-0.17755659165175075,-0.10367902092411896,0.05346780795889572
0.08,-3.346651787150203,-4.69419513450462,6.537815173268287,0.9999999998813844,7.766604015324629e-06,-1.330079262495391e-05,-3.3020925782753555e-17,-5.271414460494839e-06,-3.0780868520707827e-06,1.587345899167758e-06,0.0005707244291318042,-0.0009774020643530982,-2.5285963965709983e-15,-0.0002609636418071659,-0.00015238199146949682,7.858226069856755e-05,0.013746093610654595,-0.023541200089831935,8.721935124382228e-13,1.9627083360043291,1.9593791075603726,1.9613230987615553,1.964652327205914,-0.009588469573884595,-0.00559889734574881,0.002887314387578499,-0.23094863799144605,-0.13485470518048714,0.06954357090194208
0.1,-3.346651957939972,-4.694195234232247,6.5378152246970735,0.999999999560845,1.4944070960291823e-05,-2.5592672182823422e-05,-2.8796786648925645e-16,-1.2709983110426037e-05,-7.421617009839565e-06,3.827272543333038e-06,0.0008760535249315794,-0.0015003016637494201,-7.152687223486758e-15,-0.0005021359683610171,-0.00029320719185932376,0.00015120485308273146,0.016755556729723675,-0.028695351864542994,8.440371045472949e-13,1.9628745154276421,1.9588163798494467,1.9611859734064805,1.9652441089850654,-0.014718416263548306,-0.008594351896817898,0.004432056499581449,-0.2815235600195365,-0.16438495009651888,0.08477289981101421
0.12,-3.3466523323993638,-4.6941954528866,6.53781533745553,0.9999999987242683,2.5470595691737262e-05,-4.362009100262707e-05,-1.8451521595398125e-15,-2.6060511038039635e-05,-1.521724941611069e-05,7.84742706372299e-06,0.0012399167958903317,-0.002123450811183079,-6.817183689486796e-14,-0.0008558486719323355,-0.0004997462177414036,0.00025771593747947463,0.01959992869076674,-0.03356711780654426,-2.5105697758972787e-12,1.96303918261378,1.9582920752880215,1.9610639237862042,1.9658110311108032,-0.020832152447525232,-0.012164226070865425,0.006273047858940117,-0.3293376238389101,-0.19230110837042957,0.09917044963003718
0.14,-3.3466530524916007,-4.694195873362451,6.537815554292067,0.9999999968670196,3.9915099024747366e-05,-6.835748518908786e-05,-9.316791876819848e-15,-4.7767127142606114e-05,-2.7892133314111334e-05,1.4383792912298077e-05,0.0016590417270579835,-0.002841258967990499,-2.400225579765292e-13,-0.0013412290877923283,-0.0007831664916579939,0.00040387512889594746,0.02228227314168573,-0.03816222418127923,-8.658943057409207e-12,1.963203681721923,1.9578067282191758,1.960957917508921,1.9663548710076713,-0.027875054264825394,-0.016276544556603767,0.008393808315076967,-0.37445029299476573,-0.21863515442532844,0.11275407274524696
0.16,-3.3466543128199757,-4.694196609291251,6.537815933806195,0.999999993197794,5.881409427727217e-05,-0.00010072395114736676,-3.8079117876303835e-14,-8.064565713006289e-05,-4.709041414585613e-05,2.4284275834673963e-05,0.0021302183848066654,-0.0036482475711802375,-7.453397301674284e-13,-0.0019763238467973565,-0.0011540025557366107,0.000595116427248854,0.024805604588422302,-0.04248616226163321,-3.545065576121573e-11,1.9633692808990812,1.9573608302025425,1.960868872453904,1.9668773231340817,-0.03579366447681309,-0.0208999857420622,0.010778256509524908,-0.4169189438130161,-0.2434187074129568,0.1255419768142474
0.18,-3.346656367847079,-4.69419780925526,6.537816552622314,0.9999999865595859,8.267226894318146e-05,-0.0001415843344118168,-1.315501604226789e-13,-0.0001278622374201177,-7.466070002237757e-05,3.8502262977857526e-05,0.0026502907949320555,-0.004539045338921844,-2.0623823547553944e-12,-0.0027781216394018315,-0.0016221683019068678,0.0008365552073286153,0.02717233263094471,-0.04654414794618127,-9.704260314675415e-11,1.9635372107393607,1.9569548741895084,1.9607976223447037,1.967379958849767,-0.044535649834642754,-0.026003799113993864,0.013410629939869523,-0.45679837690215663,-0.26667752450748594,0.1375486391452796
