t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.0,-1.3695295754397183,0.5697567888300221,6.157047585452338,1.0,3.775663684471053e-09,-7.720633551783922e-10,0.0,-4.973799150320701e-12,-2.475797344914099e-11,-1.7763568394002505e-11,4.519275548634162e-06,-9.23443020659295e-07,-2.556765272608218e-18,-1.5147882947985636e-08,-7.407852109508895e-08,-5.220712750997336e-08,0.001351584105195532,-0.0002761728238754351,9.505107191208372e-16,1.9619239464976164,1.9618848897623082,1.9620760326195326,1.9621150893548416,-9.058975791731427e-06,-4.4334091953146526e-05,-3.127986758499901e-05,-0.002709255042532277,-0.013259038311730365,-0.009354295116281719
0.02,-1.3695295754654526,0.569756788704082,6.15704758536349,0.9999999999999328,3.59123605003796e-07,-7.338340248665995e-08,1.8687162551709005e-19,-7.225930964693816e-09,-3.536225756661793e-08,-2.4946888999011207e-08,0.00010129170765076369,-2.0697818344319773e-05,1.687303666260625e-17,-1.439781627254888e-06,-7.046001559984916e-06,-4.970699407635948e-06,0.009455491713880274,-0.0019321085902223641,-1.7532821065691514e-14,1.9614670223382271,1.9611937809209965,1.9625309893830685,1.9628042308002909,-0.000203045358304621,-0.000993670479232378,-0.0007010045877109405,-0.018953927316545105,-0.09275809009778868,-0.06543903197098189
0.04,-1.3695295762566388,0.5697567848321603,6.1570475826319715,0.9999999999964689,2.603657182773977e-06,-5.320294289675556e-07,5.183604127483667e-19,-1.0493135249589614e-07,-5.135150860091642e-07,-3.6226888155965753e-07,0.000381433763395121,-7.794176273185756e-05,-5.031190504033849e-16,-1.04383790500151e-05,-5.108356626593036e-05,-3.603789267003776e-05,0.018474063842434874,-0.003774978766409251,-2.1039741881458926e-14,1.9609534101757304,1.9604195475588135,1.9630321747226296,1.9635660373395374,-0.0007646028254981729,-0.003741836507309415,-0.002639753304833903,-0.037031822053279484,-0.18122704448231275,-0.12784937553078635
0.06,-1.369529581593495,0.5697567587145417,6.1570475642068025,0.9999999999620346,8.53742528941056e-06,-1.7445314282741624e-06,-1.7150260885826281e-18,-5.172916317519594e-07,-2.5315326723784892e-06,-1.7859177248169544e-06,0.0008374645296786616,-0.0001711269871806672,2.1147856595714367e-16,-3.4227294332112024e-05,-0.0001675022665015291,-0.00011816769784900316,0.027046240180711608,-0.005526630455231956,2.095752660630053e-13,1.9604547005618185,1.9596731169874657,1.9634980329548934,1.9642796165293428,-0.0016787145007413073,-0.008215325197902246,-0.005795659063778658,-0.05421287863072166,-0.26530714292150037,-0.1871645949336198
0.08,-1.3695296011633975,0.569756662942945,6.1570474966429085,0.9999999997942456,1.9874989349613522e-05,-4.06124259393782e-06,-1.3683792589315816e-17,-1.6095069943489193e-06,-7.876638574710881e-06,-5.556724413935399e-06,0.0014605569740374004,-0.0002984494889101411,1.127911889905292e-16,-7.96793453439193e-05,-0.00038993635653739034,-0.0002750880145896417,0.03518217674671955,-0.0071891130276983736,-2.210060539943989e-13,1.9599655754936336,1.9589488813790616,1.9639243925300145,1.9649410866444832,-0.0029276234769781695,-0.014327251496304427,-0.010107434000872217,-0.07051508266187057,-0.3450876473465314,-0.2434491719327525
0.1,-1.369529653310189,0.5697564077459293,6.157047316609317,0.9999999992381764,3.824366363371457e-05,-7.814689160818036e-06,-1.256152873983593e-16,-3.880706156422775e-06,-1.89914756365539e-05,-1.33978987015837e-05,0.0022420894563785097,-0.00045814781136986605,-7.157305784755831e-15,-0.0001533159288413799,-0.0007503001964170863,-0.0005293137128603576,0.0428922086671152,-0.008764622288612647,-5.479456129389959e-13,1.9594809584605832,1.9582414536894939,1.964307328011337,1.9655468327821737,-0.004493941663241685,-0.021992507592827337,-0.01551504880126231,-0.08595726352922384,-0.42065667615887037,-0.296760660489781
0.12,-1.3695297676429248,0.5697558482222682,6.157046921882634,0.9999999977867084,6.518558676355274e-05,-1.3320000454093353e-05,-8.54377696187404e-16,-7.956991310287265e-06,-3.8940062596637404e-05,-2.7471016306179763e-05,0.0031736490334068578,-0.0006485042508671829,-2.4325157469783876e-14,-0.00026131437680376735,-0.0012788236036787026,-0.0009021711644408015,0.050186869965043214,-0.010255301344950141,-3.3954422787084248e-12,1.9589959948403508,1.957545676214742,1.9646431714312875,1.966093490055329,-0.00636065111692119,-0.031127743937986452,-0.021959706941743207,-0.10055727361901745,-0.4921020479997651,-0.34716549635049887
0.14,-1.369529987506984,0.5697547722481452,6.1570461628158295,0.9999999945637956,0.00010215982031767186,-2.0875343235554212e-05,-4.306584787796801e-15,-1.4584629703939811e-05,-7.137445388050168e-05,-5.035250323359719e-05,0.00424703330526393,-0.0008678441298113535,-1.149991706529466e-13,-0.0004095152128513746,-0.002004086835372121,-0.001413823671470027,0.05707664752326443,-0.011663373140619113,-1.2248291375542011e-11,1.958506074497119,1.9568566244464445,1.96492848135149,1.9665779313965108,-0.008511088944729295,-0.04165134837030848,-0.029383889099676708,-0.11433340940669723,-0.5595094609844864,-0.39472460855449754
0.16,-1.3695303723204624,0.5697528890441934,6.157044834272311,0.9999999881950227,0.00015054445016319553,-3.076236399094509e-05,-1.7624910092176612e-14,-2.4623389904832038e-05,-0.00012050209318159588,-8.50106208538648e-05,0.005454249593062937,-0.0011145384567327055,-3.5391644359759514e-13,-0.0006034294286472175,-0.002953054959453638,-0.0020832960956340685,0.06357203263961646,-0.01299112929320622,-2.4585920182404317e-11,1.9580068234340227,1.956169600304649,1.9651600433849805,1.9669972665030055,-0.010928967730805539,-0.053483410367149986,-0.03773126433515017,-0.12730441145691884,-0.6229635363119712,-0.4394969721488451
0.18,-1.3695309997787564,0.5697498183886225,6.157042668015384,0.9999999766693976,0.0002116386834371106,-4.32466408833592e-05,-6.103051944863365e-14,-3.904002527921335e-05,-0.00019105384927442515,-0.00013478294045299322,0.006787514082590629,-0.001387002730042008,-9.539603072692881e-13,-0.0008482458579983643,-0.004151111692163312,-0.0029284991676092886,0.06968341398172553,-0.014240811418467376,-4.6771447296298854e-11,1.9574940991918877,1.955480144316375,1.9653348672397106,1.9673488220936353,-0.01359836021563865,-0.06654569517650089,-0.04694673982896802,-0.13948839860944418,-0.68254725205108,-0.4815467136154439
