t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.0,-4.456706095080971,-2.6049391464948477,10.30786474750521,1.0,-4.348543284664883e-09,-2.8256930234101813e-09,0.0,-1.8829382497642655e-11,2.8421709430404007e-11,-9.237055564881302e-12,-5.20267945477538e-06,-3.3861236880080426e-06,-2.3530386133779824e-17,-5.544009695768182e-08,8.531841899639403e-08,-2.8599345114344032e-08,-0.0015560959471627325,-0.0010127588708392142,1.3503885258330376e-15,1.962181639746301,1.962038414013246,1.961818348813962,1.9619615745470178,-3.3217872896784684e-05,5.1038284709647996e-05,-1.708144736767281e-05,-0.0099351638027656,0.015265300135069992,-0.00510667064190784
0.02,-4.4567060951753295,-2.604939146349851,10.30786474745669,0.9999999999998783,-4.134632392943472e-07,-2.690624547164806e-07,-3.280741422273561e-19,-2.6494273441812766e-08,4.07130329449501e-08,-1.3624124051148101e-08,-0.00011661821856165646,-7.588959840496396e-05,6.445480569968495e-17,-5.279003900682255e-06,8.112146510086404e-06,-2.7147173398134328e-06,-0.010886201966069174,-0.007084307602566413,-2.2779648203286753e-14,1.963270163975226,1.9622682915860632,1.960728750139754,1.961730622528906,-0.0007444764804631632,0.0011440239866544744,-0.0003828475314548996,-0.06949694153490782,0.10679346296171843,-0.03573639162368636
0.04,-4.456706098076259,-2.6049391418920607,10.30786474596492,0.9999999999936046,-2.9976161025034134e-06,-1.9507144320761166e-06,2.6280830891775446e-18,-3.847368645892857e-07,5.912161427090723e-07,-1.9784636151598534e-07,-0.00043914749064366315,-0.0002857778100171767,-4.954841821475589e-16,-3.8272940372507946e-05,5.881310993771649e-05,-1.968139429209259e-05,-0.021269265034933413,-0.013841081179809998,4.399469271109623e-14,1.9644787401611534,1.9625213156889245,1.959513387381503,1.9614708118537527,-0.002803468568401968,0.004308018830556648,-0.0014416485782930977,-0.13577956536892088,0.20864927563479796,-0.06982272537925382
0.06,-4.45670611764416,-2.604939111822534,10.307864735902365,0.9999999999312367,-9.829186432105861e-06,-6.396395226563588e-06,-1.4833774953506865e-17,-1.8966809456344436e-06,2.914583863145026e-06,-9.753444274451795e-07,-0.0009641724394106135,-0.0006274395642089846,4.46767869704248e-15,-0.00012549644878845356,0.00019284736918478984,-6.453499068470592e-05,-0.031137802600440852,-0.020263069831609016,8.084621439811983e-13,1.9656216840869831,1.9627560532700512,1.9583525029958606,1.9612181338131642,-0.00615509954116078,0.009458404726103709,-0.0031651978815716575,-0.19877397505752015,0.30545148632654673,-0.10221707924529255
0.08,-4.45670618939838,-2.6049390015595444,10.307864699003643,0.9999999996273415,-2.288202633849105e-05,-1.4890596721495671e-05,-5.53307398888013e-17,-5.901353716808444e-06,9.068468864725787e-06,-3.034698004000802e-06,-0.0016815144211217497,-0.0010942533990857908,5.157671087502607e-15,-0.0002921490338536614,0.00044893848194504926,-0.00015023402966107824,-0.0405030583370254,-0.026357568640603946,5.473182337080353e-13,1.9666977163916106,1.9629701932874648,1.9572421958455575,1.9609697189499558,-0.010734293454106592,0.01649514569379562,-0.00551999335129949,-0.2585474945249189,0.3973038786853067,-0.13295533562995843
0.1,-4.456706380597689,-2.6049387077481234,10.307864600681755,0.9999999986202316,-4.4029330926353806e-05,-2.8652309803138936e-05,-2.5776340254214756e-16,-1.422883846302625e-05,2.1865117938446588e-05,-7.317004424578499e-06,-0.0025812208317709277,-0.0016797413020608713,-8.708728270702804e-15,-0.0005621417553669517,0.0008638300208474448,-0.0002890743822092645,-0.04937643408174522,-0.03213183031661843,1.157810798807922e-12,1.9677057005994116,1.9631615735779155,1.9561786913036452,1.9607228183256757,-0.01647728442577545,0.025320273877582622,-0.008473241663864428,-0.3151658489741749,0.4843099699058939,-0.16207089004183217
0.12,-4.456706799805358,-2.6049380635615944,10.307864385109406,0.9999999959915552,-7.504590588758201e-05,-4.883647771233366e-05,-1.7891850335152457e-15,-2.917476953356868e-05,4.483218449813364e-05,-1.5002762765448097e-05,-0.003653565804011006,-0.002377571476164732,-3.338138880797505e-14,-0.0009581235804745347,0.0014723267405258866,-0.0004927030516910236,-0.05776915779649068,-0.03759331832875875,-2.1367709376701392e-12,1.9686446362004943,1.9633281381364869,1.9551583454927133,1.9604748435557338,-0.023321622855121404,0.03583786423178026,-0.011992847603892187,-0.3686959182402916,0.5665701685586555,-0.1895948287256033
0.14,-4.456707605949419,-2.6049368247786675,10.307863970559888,0.9999999901550526,-0.00011761043926072433,-7.65354775203027e-05,-8.856848733163388e-15,-5.3475355432652805e-05,8.217435856217037e-05,-2.7499029542354947e-05,-0.004889052763424921,-0.003181561392965544,-1.7395223597713258e-13,-0.001501507922441192,0.002307335265072652,-0.0007721311590103141,-0.06569272015003821,-0.042749238025356455,-1.6854091015498975e-11,1.9695136554263093,1.9634680002027625,1.9541776466281144,1.9602233018438826,-0.031206189632371206,0.04795403540924781,-0.016047362549898025,-0.41920138471596147,0.644186437526173,-0.21556552098900283
0.16,-4.456709016888663,-2.60493465661977,10.30786324500225,0.999999978622473,-0.00017330779853871284,-0.00011278058617621145,-3.537382477167316e-14,-9.028292708990193e-05,0.00013873581288237347,-4.6426840683011505e-05,-0.0062784153799480625,-0.004085675109078806,-7.701051843712256e-13,-0.002212498610987268,0.003399904864309633,-0.0011377476027973898,-0.07315866686236809,-0.047606739744132216,-3.4651013944577395e-11,1.9703120220292474,1.963579412320598,1.9532332144404054,1.959965824133061,-0.040071158835530696,0.06157694221187171,-0.02060596493436151,-0.4667449537976154,0.717260606464265,-0.2400158294335597
0.18,-4.4567113174948005,-2.604931121326321,10.307862061945414,0.9999999577538782,-0.00024363132900046404,-0.00015854342465475193,-1.2309281350677268e-13,-0.00014314200482701267,0.00021996346268871037,-7.360888965024515e-05,-0.007812615579252755,-0.0050840185114596325,-1.9138709475291274e-12,-0.0031101152586643366,0.00477926798581052,-0.0015993322755036843,-0.08017865188060204,-0.052173558396764394,-8.564854028380496e-11,1.9710391795875593,1.9636607241795954,1.9523217505091275,1.9597002058775606,-0.04985794443967961,0.0766167458365885,-0.02563855794335268,-0.5113948375878863,0.785895215571486,-0.2629702677836576
