t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.0,0.8977053198394874,-2.152126639954853,3.640250550956037,1.0,-1.6319486205234453e-09,2.6357894155333595e-09,0.0,1.729727472365994e-11,1.0746958878371515e-11,9.85878045867139e-12,-1.953449265827176e-06,3.1554552361397506e-06,6.59921093065697e-19,5.171418848703979e-08,3.2018832030189515e-08,2.9265478929119126e-08,-0.0005842239837054057,0.0009436736565456897,7.395766751399838e-16,1.9619745889229796,1.9621080445313346,1.962025422783212,1.9618919671748578,3.095501632799369e-05,1.9163337583449902e-05,1.7536194718559273e-05,0.00925743925961342,0.005731237706640968,0.005243006029331809
0.02,0.8977053199274184,-2.152126639900415,3.6402505510058383,0.9999999999999566,-1.5523267464926564e-07,2.507391588190348e-07,1.4216395435206373e-19,2.468985016434999e-08,1.5285461785197185e-08,1.3983703084363697e-08,-4.378381721526379e-05,7.072151071394961e-05,-9.623529855197341e-18,4.919503693301408e-06,3.045665941669995e-06,2.786304520441263e-06,-0.0040871573996675336,0.006601769761992665,-6.099552782949458e-15,1.9618227473159011,1.9627563785492075,1.9621783672065916,1.961244735973283,0.0006937784791105628,0.00042951953105330176,0.00039294389964084075,0.06476347236272773,0.04009508280944374,0.03668065851059055
0.04,0.8977053226307856,-2.1521266382267594,3.640250552536968,0.9999999999977144,-1.1254367607083393e-06,1.8178569900567074e-06,2.1561673520879112e-19,3.5853506830108017e-07,2.2196919857719877e-07,2.0306663017777282e-07,-0.00016487463042240904,0.00026631305370095255,-5.639172819762707e-16,3.566642758912053e-05,2.2081114714467276e-05,2.020069889141496e-05,-0.007985216451652708,0.012898171432284172,8.894604908977568e-14,1.961656641779458,1.9634807186764145,1.9623514385359522,1.9605273616390375,0.0026125422936118525,0.0016174270811575298,0.0014796888159196442,0.12653244008120623,0.07833582671423756,0.07166551796444764
0.06,0.8977053408660483,-2.1521266269373,3.640250562865033,0.999999999975426,-3.690272668887385e-06,5.960699299704244e-06,-9.899228505943933e-19,1.7675104713177348e-06,1.0942666328617179e-06,1.0010804185611732e-06,-0.0003619837639119605,0.000584693450006333,3.6719814722540666e-16,0.00011694970991626974,7.240363864013943e-05,6.623781967363129e-05,-0.011689664397830597,0.018881804371890857,3.81958227616268e-13,1.9615046866620585,1.9641749770446273,1.9625218088514387,1.9598515184690464,0.005735921737581862,0.0035511096285745225,0.0032487013079673943,0.1852369480026539,0.11467959915023584,0.10491461033268479
0.08,0.8977054077335643,-2.152126585539589,3.6402506007373714,0.9999999998668275,-8.590678832714672e-06,1.3876066873118563e-05,-8.903407551418298e-19,5.499451616319817e-06,3.4047130448300322e-06,3.1147723067448396e-06,-0.0006312766027598886,0.0010196675435290034,1.3886141467495228e-15,0.00027225271148623165,0.00016855176809826844,0.00015419812093853125,-0.015204287673067625,0.02455863334135933,-3.730936455122684e-13,1.9613693885438241,1.9648425037782076,1.9626922927949462,1.95921917756039,0.010003256556423423,0.006193020318789877,0.0056656288549561395,0.24093956829673857,0.14916605728387822,0.13646306307180112
0.1,0.8977055859115607,-2.15212647522951,3.640250701653589,0.9999999995069571,-1.6529609521922325e-05,2.669939825466811e-05,-9.556315113921668e-18,1.3259807085663766e-05,8.209152646543316e-06,7.510071675653762e-06,-0.0009689895292165354,0.0015651572468067395,-2.2182825092810197e-16,0.0005238580380595437,0.0003243207480352339,0.0002967019696598072,-0.018532411768285906,0.029934411197883547,2.889067568455718e-14,1.9612531011518703,1.965486466181648,1.962865587375022,1.958632222345258,0.015355127946925506,0.009506366360767515,0.008696806830243986,0.2937019294435572,0.18183103911439957,0.16634489341527114
0.12,0.8977059765697916,-2.1521262333728215,3.6402509229140434,0.9999999985677539,-2.817273612600734e-05,4.550592420193285e-05,-8.500271226969625e-17,2.7187870876854703e-05,1.6832023064239365e-05,1.5398625796692045e-05,-0.0013714301924694042,0.0022151989134636288,9.860775434330483e-15,0.0008928722616818874,0.0005527775792657508,0.0005057034258015847,-0.02167772758944384,0.035014830445715676,-6.689332788588895e-13,1.9611580763389795,1.9661099211488777,1.9630442275131899,1.9580923827029828,0.02173335289512579,0.01345512412598282,0.01230927892947875,0.3435859485811932,0.21271451267068642,0.19459713840319637
0.14,0.8977067278127866,-2.152125768277956,3.6402513484018395,0.9999999964827396,-4.4149160161695586e-05,7.131179832317633e-05,-2.6485689522551334e-16,4.983350868625891e-05,3.085194628660304e-05,2.8224615533645192e-05,-0.0018349760484029348,0.0029639400863741947,-1.4747108252569315e-14,0.0013992505276672063,0.0008662765083045088,0.0007925042178058561,-0.024643527511898806,0.039805404326630295,-3.924085099816165e-12,1.9610864218585844,1.9667157561231248,1.9632306350408262,1.9576013007744737,0.029080967522965295,0.018004034263441326,0.016470759423015124,0.39065243262470517,0.24185293767686744,0.2212529270906316
0.16,0.897708042662517,-2.1521249542539582,3.640252093103852,0.9999999923637145,-6.505208412100376e-05,0.00010507519793288636,-1.0670215083569503e-15,8.413437231347132e-05,5.208762186015292e-05,4.765184136168443e-05,-0.002356070372332552,0.0038056372291100497,-6.466384641247631e-14,0.0020618208373957003,0.0012764738510639972,0.0011677671007959134,-0.027433162304744095,0.04431150867479968,-4.964260328774163e-12,1.9610401340400883,1.9673067276926541,1.9634270926747839,1.9571604990199267,0.03734221565299123,0.0231185692811664,0.021149622941862845,0.4349612781062717,0.26928361762657005,0.24634463358097491
0.18,0.8977101865901952,-2.1521236269475836,3.640253307376151,0.9999999849121489,-9.14394808419884e-05,0.00014769740479171484,-4.040309298289856e-15,0.0001333935975234013,8.258401811289673e-05,7.555107619516832e-05,-0.002931222508170683,0.004734654397582681,-7.142095061875963e-14,0.002898308112397885,0.0017943428964883879,0.001641529170370859,-0.03004998530233725,0.04853839690398178,-4.6159955758399805e-12,1.9610210961421937,1.9678854620608746,1.9636357523855716,1.9567713864647605,0.04646254259110805,0.028764940207537393,0.02631492002080904,0.4765714267662702,0.2950440336491056,0.2699025447583381
