t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.0,0.8446952972107059,10.000304274358738,1.00051958695363,1.0,2.0099450408735395e-10,-1.0456014770625356e-09,0.0,-6.8833827526759706e-12,-1.4210854715202004e-12,1.0969003483296547e-11,2.3902048813062296e-07,-1.2518924411287634e-06,1.7033249377951138e-18,-2.0514701049023643e-08,-3.943512183468556e-09,3.3022473644450656e-08,7.148885029236368e-05,-0.00037439071240320907,6.245297732000257e-16,1.962021425000568,1.961968478158258,1.9619785882084213,1.9620315350507322,-1.2281065053798557e-05,-2.3447910280083306e-06,1.9757084857019436e-05,-0.0036727731966834654,-0.0007013056801952189,0.005908917799501978
0.02,0.8446952971758204,10.00030427435207,1.0005195870097556,0.9999999999999949,1.901117684730997e-08,-9.947713947696224e-08,3.391555182023964e-19,-9.795353417274555e-09,-1.871924837359984e-09,1.5759327176567695e-08,5.363108832244455e-06,-2.8057782074575354e-05,-9.497486414842806e-18,-1.9517421012693603e-06,-3.729994091372646e-07,3.1400748667920197e-06,0.000500638318448845,-0.0026191706295113745,-1.9171706293026827e-14,1.9621504308713473,1.9617800242087013,1.9618508251586844,1.9622212318213224,-0.0002752470473765811,-5.261213686935662e-05,0.00044283177125237216,-0.025694113503504923,-0.0049112713895738125,0.04133788866766963
0.04,0.8446952961032969,10.000304274147089,1.00051958873529,0.9999999999997304,1.378411682579758e-07,-7.212098979316003e-07,6.3017904852036155e-19,-1.422438722364916e-07,-2.7185897977233253e-08,2.2884960593216874e-07,2.01938743339612e-05,-0.0001056559726713737,-9.252892791548924e-16,-1.4150171034899017e-05,-2.7044499972816993e-06,2.2765542784242143e-05,0.0009778896366283573,-0.005117147494491513,6.300021685191585e-14,1.9622972428407033,1.9615735689019804,1.9617118633806276,1.9624355373193794,-0.0010364901159576334,-0.00019810286744359473,0.0016675605341021082,-0.05019983317922083,-0.009593215111181053,0.08076463942074952
0.06,0.8446952888687066,10.000304272764396,1.000519600374688,0.9999999999971017,4.519761629758883e-07,-2.3648237628522166e-06,-1.8634336982925759e-19,-7.012355141000626e-07,-1.3402221554770222e-07,1.128185411758409e-06,4.433399169624674e-05,-0.0002319686959657723,3.133354592452034e-17,-4.63981952858461e-05,-8.86783979581196e-06,7.46479056346061e-05,0.001431423085382351,-0.0074910520286475225,6.312692668435938e-13,1.9624434100755268,1.9613840153381368,1.9615864491320751,1.9626458438697565,-0.0022756482254138177,-0.0004349232085587573,0.0036611862430646624,-0.07349010289203761,-0.01404281135819474,0.11823515499997939
0.08,0.8446952623399372,10.000304267694139,1.0005196430555996,0.9999999999842933,1.0521540952271947e-06,-5.505128838198549e-06,1.23257839128395e-18,-2.18183203726241e-06,-4.1699781405668546e-07,3.5102488027405343e-06,7.731619492188651e-05,-0.0004045375946839206,-3.426057319135793e-16,-0.00010801254113346204,-2.0643629028427313e-05,0.00017377639771609665,0.0018621630219714952,-0.00974320948250493,-2.922920008755513e-13,1.962592029542355,1.9612141316431668,1.9614774812633369,1.962855379162389,-0.003968655959418754,-0.0007584990413533887,0.006384988759933208,-0.09558954738864145,-0.018269474821863696,0.1537895366610087
0.1,0.8446951916502559,10.000304254183735,1.0005197567849657,0.9999999999418494,2.024486170256812e-06,-1.0592583582165754e-05,-1.1807831548154602e-17,-5.26064732886411e-06,-1.0054295174199979e-06,8.463612788389696e-06,0.00011867729715937002,-0.0006209505711801097,-1.38979985224209e-15,-0.0002078335736843684,-3.972177253785958e-05,0.00033437385527079755,0.0022695753338720518,-0.01187587984676832,2.3873991352499e-12,1.9627461435334819,1.961066640499592,1.9613876069208398,1.963067109955832,-0.006091943283159651,-0.0011643042086006972,0.009801048417301672,-0.11652265818895557,-0.02226840933872154,0.18746830754423627
0.12,0.8446950366619185,10.000304224561939,1.000520006138557,0.9999999998310781,3.4504795378223716e-06,-1.8053751251415146e-05,-6.647046590767741e-17,-1.0786419379904544e-05,-2.0615301465909397e-06,1.735377332945376e-05,0.00016796453449383902,-0.0008788406686968744,1.8939139302406205e-14,-0.000354235177857376,-6.770234151076693e-05,0.0005699127236802326,0.002654965202791894,-0.01389135325984488,2.483390443993458e-13,1.9629085164896025,1.960943982471681,1.9613194512513652,1.9632839852694008,-0.008622433544935859,-0.001647924463554773,0.013872242909940269,-0.1363146151511785,-0.026052937585063773,0.2193105697045894
0.14,0.8446947386163638,10.000304167598676,1.0005204856503436,0.9999999995851696,5.407183373994545e-06,-2.8291750308957408e-05,-1.5972360964432951e-16,-1.9770779768890634e-05,-3.7786426432262488e-06,3.1808299971736176e-05,0.00022473851169523397,-0.0011758856056447394,-1.7005352105347592e-14,-0.0005551346782262101,-0.00010609859657506604,0.0008931309136706034,0.0030182922711580904,-0.01579179768744028,-7.907520525574824e-12,1.96308185266947,1.9608485552212622,1.9612754062095947,1.9635087036541525,-0.011537545696604923,-0.0022050876680168585,0.01856224152163577,-0.1549896877506285,-0.029623237196574337,0.24935606912634967
0.16,0.844694216967041,10.000304067899743,1.0005213249080562,0.9999999990993713,7.967242396133756e-06,-4.168669413486151e-05,-7.016972679370763e-16,-3.3379220620854966e-05,-6.37951735882325e-06,5.37023044033802e-05,0.00028855681302715464,-0.0015098066528787938,-5.350268314994961e-14,-0.0008180026644932781,-0.00015633826677685647,0.0013160477152496242,0.003359711623181189,-0.01757939081676596,-7.87760373721514e-12,1.9632686997714501,1.9607825984784994,1.961257733454633,1.963743834743948,-0.01481518807633364,-0.0028315039202198022,0.02383551667151096,-0.1725724341206103,-0.03298143980146051,0.27764546217667885
0.18,0.844693366390928,10.000303905335688,1.0005226933613096,0.9999999982205384,1.119896954364353e-05,-5.859612972660575e-05,-2.7206225642917646e-15,-5.292225880859647e-05,-1.011461527866686e-05,8.514422864536186e-05,0.00035899205088016703,-0.001878369019201262,-6.295456028349165e-14,-0.0011498728746950349,-0.0002197652193558497,0.0018499798670745804,0.0036800099734527955,-0.01925634238658894,6.439477924001394e-14,1.9634714229687906,1.9607481649123246,1.9612685969137218,1.963991854970218,-0.018433765180958517,-0.0035230431905119985,0.029657341027444772,-0.18908783427917797,-0.036135894276867475,0.3042185836577005
