# header
0.000000000000000000e+00,5.643841032550838577e+01,-7.052362392848307238e+00,6.855255581515300456e-01,-6.419791546594303400e-01,-1.181984802408387047e-01,7.469893378365671799e-01,-1.260904969060156477e-01
2.000000000000000042e-02,5.643209690951420043e+01,-7.062759818058394146e+00,6.838673278248564857e-01,-6.411653346593826353e-01,-1.111373225694185785e-01,7.501044756434329663e-01,-1.178931074444702354e-01
4.000000000000000083e-02,5.643717050499834187e+01,-7.075424674442559514e+00,6.769992577770819198e-01,-6.402691627940281238e-01,-1.041155668162988962e-01,7.531240383484616441e-01,-1.096336206793335766e-01
5.999999999999999778e-02,5.643979688772073899e+01,-7.091399104787966756e+00,6.693949168484523149e-01,-6.392915279468543988e-01,-9.713421825470738846e-02,7.560469027131444530e-01,-1.013132115633699620e-01
8.000000000000000167e-02,5.643315080862568323e+01,-7.113793325801395007e+00,6.549514718476038277e-01,-6.382333316589885452e-01,-9.019426540766503630e-02,7.588719605732623386e-01,-9.293307432088995790e-02
1.000000000000000056e-01,5.641989268343037622e+01,-7.140769382960399980e+00,6.518410747166120123e-01,-6.370954878367376395e-01,-8.329667988573713489e-02,7.615981191593576005e-01,-8.449442224792877432e-02
1.199999999999999956e-01,5.641316277475973351e+01,-7.158694673209544668e+00,6.480556694392771711e-01,-6.358789224570350340e-01,-7.644241622969810690e-02,7.642243014144887159e-01,-7.599848750720171464e-02
1.400000000000000133e-01,5.641156113439222963e+01,-7.169234146133127261e+00,6.333501491740057832e-01,-6.345845732708706999e-01,-6.963241175813078554e-02,7.667494463091895085e-01,-6.744652091786712544e-02
1.600000000000000033e-01,5.639946492801859534e+01,-7.173251044322906722e+00,6.254176233080618319e-01,-6.332133895047921124e-01,-6.286758641998768660e-02,7.691725091535416281e-01,-5.883979174013818925e-02
1.799999999999999933e-01,5.639284938559794114e+01,-7.169441373548128382e+00,6.134543225883609674e-01,-6.317663315605469565e-01,-5.614884265213910403e-02,7.714924619062858424e-01,-5.017958745478464516e-02
2.000000000000000111e-01,5.638586259918807286e+01,-7.175815512238044924e+00,5.922768660325958834e-01,-6.302443707129619099e-01,-4.947706524193292571e-02,7.737082934808814372e-01,-4.146721353756675083e-02
2.200000000000000011e-01,5.637147489352103236e+01,-7.176001243182875022e+00,5.731020440381220382e-01,-6.286484888061276699e-01,-4.285312119478304482e-02,7.758190100484378959e-01,-3.270399322864006586e-02
2.399999999999999911e-01,5.636363070241294793e+01,-7.177825022517532183e+00,5.535861193057006746e-01,-6.269796779479807070e-01,-3.627785960681155497e-02,7.778236353374325951e-01,-2.389126729698109325e-02
2.600000000000000089e-01,5.634730122153014520e+01,-7.189211326250374512e+00,5.328207423402301357e-01,-6.252389402033582400e-01,-2.975211154256193410e-02,7.797212109301382421e-01,-1.503039379987491236e-02
2.800000000000000266e-01,5.632511785449261055e+01,-7.198642096796958434e+00,5.140184839064954048e-01,-6.234272872856143621e-01,-2.327668991780038055e-02,7.815107965556770120e-01,-6.122747837513688174e-03
2.999999999999999889e-01,5.629804833151590771e+01,-7.210356325006456402e+00,4.955819534124089043e-01,-6.215457402468753667e-01,-1.685238938742490700e-02,7.831914703796218902e-01,2.830278697244725805e-03
3.200000000000000067e-01,5.626959842778614984e+01,-7.232801648614385570e+00,4.754735309530105924e-01,-6.195953291670189822e-01,-1.047998623848946098e-02,7.847623292900689496e-01,1.182727737391536804e-02
3.400000000000000244e-01,5.623260605760036412e+01,-7.264753736373875448e+00,4.610512759464416854e-01,-6.175770928414625605e-01,-4.160238288369623449e-03,7.862224891800999593e-01,2.086682348415867111e-02
3.599999999999999867e-01,5.619161139870321620e+01,-7.286051709000847865e+00,4.536226441641447726e-01,-6.154920784678404866e-01,2.106115211928764885e-03,7.875710852265581652e-01,2.994747630624698675e-02
3.800000000000000044e-01,5.615852714543812851e+01,-7.303232798597345088e+00,4.467726551146595781e-01,-6.133413413316552987e-01,8.318353669305791898e-03,7.888072721650640773e-01,3.906777937416946317e-02
4.000000000000000222e-01,5.611680037628488549e+01,-7.331511297700049390e+00,4.491604959633331284e-01,-6.111259444909862282e-01,1.447577523492821205e-02,7.899302245611913298e-01,4.822626075131179746e-02
4.199999999999999845e-01,5.608121213865389620e+01,-7.367461155701142239e+00,4.617684988523244605e-01,-6.088469584603397600e-01,2.057769688542202685e-02,7.909391370777293373e-01,5.742143330866907036e-02
4.400000000000000022e-01,5.605494251872728739e+01,-7.403089052353339028e+00,4.661821833445466412e-01,-6.065054608937211489e-01,2.662345449887705551e-02,7.918332247379593625e-01,6.665179500752572983e-02
4.600000000000000200e-01,5.603210132236900165e+01,-7.430032748711362878e+00,4.731071348964047130e-01,-6.041025362670184862e-01,3.261240292566314897e-02,7.926117231848701650e-01,7.591582918654452006e-02
4.799999999999999822e-01,5.599849690345963182e+01,-7.465766983969537307e+00,4.703087212657011129e-01,-6.016392755597747000e-01,3.854391605405223936e-02,7.932738889362387358e-01,8.521200485320974682e-02
5.000000000000000000e-01,5.595867671266744026e+01,-7.510997656395098865e+00,4.746752881654285883e-01,-5.991167759364346423e-01,4.441738687064663432e-02,7.938189996355109468e-01,9.453877697956433734e-02
