# header
0.000000000000000000e+00,5.035106501397554979e+01,6.074596263168578147e+00,8.376100213282503759e+00,7.510415199282626242e-01,3.357875124594034144e-02,5.060370199342283382e-01,4.227713770641217117e-01
2.000000000000000042e-02,5.044087113775834297e+01,5.990462251622020062e+00,8.397035003324397451e+00,7.510415199282626242e-01,3.357875124594034144e-02,5.060370199342283382e-01,4.227713770641217117e-01
4.000000000000000083e-02,5.053067726154114325e+01,5.906328240075461977e+00,8.417969793366291142e+00,7.510415199282626242e-01,3.357875124594034144e-02,5.060370199342283382e-01,4.227713770641217117e-01
5.999999999999999778e-02,5.062048338532393643e+01,5.822194228528903892e+00,8.438904583408184834e+00,7.510415199282626242e-01,3.357875124594034144e-02,5.060370199342283382e-01,4.227713770641217117e-01
8.000000000000000167e-02,5.071028950910673672e+01,5.738060216982345807e+00,8.459839373450076749e+00,7.510415199282626242e-01,3.357875124594034144e-02,5.060370199342283382e-01,4.227713770641217117e-01
1.000000000000000056e-01,5.080009563288952990e+01,5.653926205435787722e+00,8.480774163491970441e+00,7.510415199282626242e-01,3.357875124594034144e-02,5.060370199342283382e-01,4.227713770641217117e-01
1.199999999999999956e-01,5.088990175667233018e+01,5.569792193889229637e+00,8.501708953533864133e+00,7.510415199282626242e-01,3.357875124594034144e-02,5.060370199342283382e-01,4.227713770641217117e-01
1.400000000000000133e-01,5.097970788045513046e+01,5.485658182342671552e+00,8.522643743575757824e+00,7.510415199282626242e-01,3.357875124594034144e-02,5.060370199342283382e-01,4.227713770641217117e-01
1.600000000000000033e-01,5.106951400423792364e+01,5.401524170796113467e+00,8.543578533617651516e+00,7.510415199282626242e-01,3.357875124594034144e-02,5.060370199342283382e-01,4.227713770641217117e-01
1.799999999999999933e-01,5.115932012802072393e+01,5.317390159249555381e+00,8.564513323659545208e+00,7.510415199282626242e-01,3.357875124594034144e-02,5.060370199342283382e-01,4.227713770641217117e-01
2.000000000000000111e-01,5.124912625180351711e+01,5.233256147702997296e+00,8.585448113701438899e+00,7.510415199282626242e-01,3.357875124594034144e-02,5.060370199342283382e-01,4.227713770641217117e-01
2.200000000000000011e-01,5.133893237558631739e+01,5.149122136156439211e+00,8.606382903743332591e+00,7.510415199282626242e-01,3.357875124594034144e-02,5.060370199342283382e-01,4.227713770641217117e-01
2.399999999999999911e-01,5.142873849936911768e+01,5.064988124609881126e+00,8.627317693785226282e+00,7.510415199282626242e-01,3.357875124594034144e-02,5.060370199342283382e-01,4.227713770641217117e-01
2.600000000000000089e-01,5.151854462315191086e+01,4.980854113063323041e+00,8.648252483827119974e+00,7.510415199282626242e-01,3.357875124594034144e-02,5.060370199342283382e-01,4.227713770641217117e-01
2.800000000000000266e-01,5.160835074693471114e+01,4.896720101516764956e+00,8.669187273869013666e+00,7.510415199282626242e-01,3.357875124594034144e-02,5.060370199342283382e-01,4.227713770641217117e-01
2.999999999999999889e-01,5.169815687071750432e+01,4.812586089970205983e+00,8.690122063910905581e+00,7.510415199282626242e-01,3.357875124594034144e-02,5.060370199342283382e-01,4.227713770641217117e-01
3.200000000000000067e-01,5.178796299450030460e+01,4.728452078423647897e+00,8.711056853952799273e+00,7.510415199282626242e-01,3.357875124594034144e-02,5.060370199342283382e-01,4.227713770641217117e-01
3.400000000000000244e-01,5.187776911828309778e+01,4.644318066877089812e+00,8.731991643994692964e+00,7.510415199282626242e-01,3.357875124594034144e-02,5.060370199342283382e-01,4.227713770641217117e-01
3.599999999999999867e-01,5.196757524206589807e+01,4.560184055330531727e+00,8.752926434036586656e+00,7.510415199282626242e-01,3.357875124594034144e-02,5.060370199342283382e-01,4.227713770641217117e-01
3.800000000000000044e-01,5.205738136584869835e+01,4.476050043783973642e+00,8.773861224078480348e+00,7.510415199282626242e-01,3.357875124594034144e-02,5.060370199342283382e-01,4.227713770641217117e-01
4.000000000000000222e-01,5.214718748963149153e+01,4.391916032237415557e+00,8.794796014120374039e+00,7.510415199282626242e-01,3.357875124594034144e-02,5.060370199342283382e-01,4.227713770641217117e-01
4.199999999999999845e-01,5.223699361341429181e+01,4.307782020690857472e+00,8.815730804162267731e+00,7.510415199282626242e-01,3.357875124594034144e-02,5.060370199342283382e-01,4.227713770641217117e-01
